Name	project047
Expected duration	150
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	35.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	59.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	78.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	92.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	4.1	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	5.4	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	9.3	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	10.6	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	12.4	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	14.3	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	15.9	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	19.6	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	21.5	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	22.8	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	24.7	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	27.2	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	28.6	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	29.9	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	31.6	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	33.9	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	36.4	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	38.4	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	40.3	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	42.5	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	45.1	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	46.9	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	50.7	0.0	0.0	0.0	0.0	0.0	0.0
