Name	project014
Expected duration	155
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	32.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	65.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	97.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	8.9	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	11.9	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	14.9	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	17.9	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	20.9	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	23.9	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	26.8	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	29.8	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	35.8	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	38.8	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	41.8	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	44.8	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	47.8	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	50.7	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	53.7	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	56.6	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	59.6	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	62.6	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	65.6	0.0	0.0	0.0	3.6	0.0	0.0
27	100.0	68.6	0.0	0.0	0.0	7.3	0.0	0.0
28	100.0	71.5	0.0	0.0	0.0	10.9	0.0	0.0
29	100.0	74.5	0.0	0.0	0.0	14.6	0.0	0.0
30	100.0	77.5	0.0	0.0	0.0	18.2	0.0	0.0
31	100.0	80.5	0.0	0.0	0.0	21.8	0.0	0.0
32	100.0	83.5	0.0	0.0	0.0	25.5	0.0	0.0
33	100.0	86.5	0.0	0.0	0.0	29.1	0.0	0.0
34	100.0	89.5	0.0	0.0	0.0	32.7	0.0	0.0
35	100.0	92.5	0.0	0.0	0.0	36.3	0.0	0.0
36	100.0	95.4	0.0	0.0	0.0	39.9	0.0	0.0
37	100.0	98.4	0.0	0.0	0.0	43.5	0.0	0.0
38	100.0	100.0	0.0	0.0	0.0	47.2	0.0	0.0
39	100.0	100.0	0.0	0.0	0.0	50.9	1.9	0.0
40	100.0	100.0	0.0	0.0	0.0	54.5	3.9	0.0
41	100.0	100.0	0.0	0.0	0.0	58.2	5.8	0.0
42	100.0	100.0	0.0	0.0	0.0	61.8	7.7	0.0
43	100.0	100.0	0.0	0.0	0.0	65.4	9.6	0.0
44	100.0	100.0	0.0	0.0	0.0	69.0	11.6	0.0
45	100.0	100.0	0.0	0.0	0.0	72.7	13.5	0.0
46	100.0	100.0	0.0	0.0	0.0	76.3	15.4	0.0
47	100.0	100.0	0.0	0.0	0.0	80.0	17.3	0.0
48	100.0	100.0	0.0	0.0	0.0	83.6	19.2	0.0
49	100.0	100.0	0.0	0.0	0.0	87.3	21.2	0.0
50	100.0	100.0	0.0	0.0	0.0	90.9	23.1	0.0
51	100.0	100.0	0.0	0.0	0.0	94.5	25.0	0.0
52	100.0	100.0	0.0	0.0	0.0	98.2	26.9	0.0
53	100.0	100.0	0.0	0.0	0.0	100.0	28.9	0.0
54	100.0	100.0	0.0	0.0	0.0	100.0	30.8	0.0
55	100.0	100.0	0.0	1.7	0.0	100.0	32.7	0.0
56	100.0	100.0	0.0	3.5	0.0	100.0	34.6	0.0
57	100.0	100.0	0.0	5.2	0.0	100.0	36.6	0.0
58	100.0	100.0	0.0	6.9	0.0	100.0	38.5	0.0
59	100.0	100.0	0.0	8.6	0.0	100.0	40.4	0.0
60	100.0	100.0	0.0	10.4	0.0	100.0	42.4	0.0
61	100.0	100.0	0.0	12.1	0.0	100.0	44.3	0.0
62	100.0	100.0	0.0	13.8	0.0	100.0	46.2	0.0
63	100.0	100.0	0.0	15.5	0.0	100.0	48.2	0.0
64	100.0	100.0	0.0	17.3	0.0	100.0	50.1	0.0
65	100.0	100.0	0.0	19.0	0.0	100.0	52.0	0.0
66	100.0	100.0	0.0	20.7	0.0	100.0	53.9	0.0
67	100.0	100.0	0.0	22.5	3.7	100.0	55.8	0.0
68	100.0	100.0	0.0	24.2	7.3	100.0	57.7	0.0
69	100.0	100.0	0.0	25.9	10.9	100.0	59.6	0.0
70	100.0	100.0	0.0	27.6	14.5	100.0	61.6	0.0
71	100.0	100.0	0.0	29.3	18.1	100.0	63.5	0.0
72	100.0	100.0	0.0	31.0	21.8	100.0	65.4	0.0
73	100.0	100.0	0.0	32.7	25.4	100.0	67.4	0.0
74	100.0	100.0	0.0	34.5	29.0	100.0	69.3	0.0
75	100.0	100.0	0.0	36.2	32.7	100.0	71.2	0.0
76	100.0	100.0	0.0	37.9	36.3	100.0	73.1	0.0
77	100.0	100.0	0.0	39.7	39.9	100.0	75.1	0.0
78	100.0	100.0	0.0	41.4	43.6	100.0	77.0	0.0
79	100.0	100.0	0.0	43.1	47.2	100.0	79.0	0.0
80	100.0	100.0	0.0	44.9	50.8	100.0	80.9	0.0
81	100.0	100.0	0.0	46.6	54.5	100.0	82.8	0.0
82	100.0	100.0	0.0	48.3	58.1	100.0	84.7	0.0
83	100.0	100.0	0.0	50.0	61.7	100.0	86.6	0.0
84	100.0	100.0	0.0	51.7	65.3	100.0	88.6	0.0
85	100.0	100.0	0.0	53.5	69.0	100.0	90.5	0.0
86	100.0	100.0	0.0	55.2	72.6	100.0	92.4	0.0
87	100.0	100.0	0.0	56.9	76.2	100.0	94.4	0.0
88	100.0	100.0	0.0	58.6	79.9	100.0	96.3	0.0
89	100.0	100.0	0.0	60.3	83.5	100.0	98.3	0.0
90	100.0	100.0	0.0	62.1	87.1	100.0	100.0	0.0
91	100.0	100.0	0.0	63.8	90.7	100.0	100.0	0.0
