Name	project062
Expected duration	183
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	24.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	48.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	73.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	97.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	12.5	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	22.5	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	25.1	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	27.6	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	30.1	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	32.6	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	35.1	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	37.6	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	40.2	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	42.7	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	45.2	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	47.7	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	50.2	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	52.7	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	55.2	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	57.7	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	60.2	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	62.7	0.0	0.0	0.0	3.2	0.0	0.0
31	100.0	65.2	0.0	0.0	0.0	6.3	0.0	0.0
32	100.0	67.7	0.0	0.0	0.0	9.4	0.0	0.0
33	100.0	70.2	0.0	0.0	0.0	12.6	0.0	0.0
34	100.0	72.7	0.0	0.0	0.0	15.7	0.0	0.0
35	100.0	75.3	0.0	0.0	0.0	18.8	0.0	0.0
36	100.0	77.8	0.0	0.0	0.0	22.1	0.0	0.0
37	100.0	80.3	0.0	0.0	0.0	25.2	0.0	0.0
38	100.0	82.8	0.0	0.0	0.0	28.4	0.0	0.0
39	100.0	85.4	0.0	0.0	0.0	31.6	0.0	0.0
40	100.0	87.9	0.0	0.0	0.0	34.8	0.0	0.0
41	100.0	90.4	0.0	0.0	0.0	37.9	0.0	0.0
42	100.0	92.9	0.0	0.0	0.0	41.1	0.0	0.0
43	100.0	95.4	0.0	0.0	0.0	44.2	0.0	0.0
44	100.0	97.8	0.0	0.0	0.0	47.3	0.0	0.0
45	100.0	100.0	0.0	0.0	0.0	50.4	0.0	0.0
46	100.0	100.0	0.0	0.0	0.0	53.6	1.6	0.0
47	100.0	100.0	0.0	0.0	0.0	56.7	3.3	0.0
48	100.0	100.0	0.0	0.0	0.0	59.8	4.9	0.0
