Name	project005
Expected duration	195
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	22.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	41.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	82.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	4.2	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	6.4	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	8.4	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	10.3	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	12.2	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	14.2	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	16.2	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	18.5	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	20.7	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	22.6	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	24.6	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	26.6	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	28.8	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	30.8	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	36.9	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	39.2	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	41.2	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	43.5	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	45.4	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	47.6	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	49.6	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	51.9	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	53.9	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	55.8	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	57.9	0.0	0.0	0.0	0.0	0.0	0.0
34	100.0	59.8	0.0	0.0	0.0	0.0	0.0	0.0
35	100.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0
36	100.0	64.4	0.0	0.0	0.0	2.5	0.0	0.0
37	100.0	66.5	0.0	0.0	0.0	4.9	0.0	0.0
38	100.0	68.8	0.0	0.0	0.0	7.7	0.0	0.0
39	100.0	70.9	0.0	0.0	0.0	10.2	0.0	0.0
40	100.0	73.1	0.0	0.0	0.0	13.0	0.0	0.0
41	100.0	75.4	0.0	0.0	0.0	15.6	0.0	0.0
42	100.0	77.7	0.0	0.0	0.0	18.1	0.0	0.0
43	100.0	80.0	0.0	0.0	0.0	20.6	0.0	0.0
44	100.0	82.1	0.0	0.0	0.0	23.5	0.0	0.0
45	100.0	84.5	0.0	0.0	0.0	26.0	0.0	0.0
46	100.0	86.4	0.0	0.0	0.0	28.8	0.0	0.0
47	100.0	88.5	0.0	0.0	0.0	31.6	0.0	0.0
48	100.0	90.5	0.0	0.0	0.0	34.0	0.0	0.0
49	100.0	92.7	0.0	0.0	0.0	36.5	0.0	0.0
50	100.0	94.6	0.0	0.0	0.0	39.2	0.0	0.0
51	100.0	96.6	0.0	0.0	0.0	42.0	0.0	0.0
52	100.0	98.7	0.0	0.0	0.0	44.5	0.0	0.0
53	100.0	100.0	0.0	0.0	0.0	47.1	0.0	0.0
54	100.0	100.0	0.0	0.0	0.0	49.7	1.4	0.0
55	100.0	100.0	0.0	0.0	0.0	52.4	2.7	0.0
56	100.0	100.0	0.0	0.0	0.0	54.8	4.0	0.0
57	100.0	100.0	0.0	0.0	0.0	57.2	5.3	0.0
58	100.0	100.0	0.0	0.0	0.0	59.7	6.6	0.0
59	100.0	100.0	0.0	0.0	0.0	62.4	7.9	0.0
60	100.0	100.0	0.0	0.0	0.0	65.0	9.3	0.0
61	100.0	100.0	0.0	0.0	0.0	67.6	10.5	0.0
62	100.0	100.0	0.0	0.0	0.0	70.0	11.7	0.0
63	100.0	100.0	0.0	0.0	0.0	72.5	13.1	0.0
64	100.0	100.0	0.0	0.0	0.0	75.1	14.5	0.0
65	100.0	100.0	0.0	0.0	0.0	77.4	15.7	0.0
66	100.0	100.0	0.0	0.0	0.0	79.9	17.0	0.0
67	100.0	100.0	0.0	0.0	0.0	82.4	18.2	0.0
68	100.0	100.0	0.0	0.0	0.0	84.8	19.5	0.0
69	100.0	100.0	0.0	0.0	0.0	87.1	20.8	0.0
70	100.0	100.0	0.0	0.0	0.0	89.5	22.1	0.0
71	100.0	100.0	0.0	0.0	0.0	92.0	23.3	0.0
72	100.0	100.0	0.0	0.0	0.0	94.6	24.5	0.0
73	100.0	100.0	0.0	0.0	0.0	97.3	25.7	0.0
74	100.0	100.0	0.0	0.0	0.0	99.7	27.1	0.0
75	100.0	100.0	0.0	0.0	0.0	100.0	28.5	0.0
76	100.0	100.0	0.0	0.0	0.0	100.0	30.0	0.0
77	100.0	100.0	0.0	0.0	0.0	100.0	31.4	0.0
78	100.0	100.0	0.0	1.2	0.0	100.0	32.6	0.0
79	100.0	100.0	0.0	2.4	0.0	100.0	33.9	0.0
80	100.0	100.0	0.0	3.6	0.0	100.0	35.3	0.0
81	100.0	100.0	0.0	4.7	0.0	100.0	36.7	0.0
82	100.0	100.0	0.0	6.0	0.0	100.0	37.9	0.0
83	100.0	100.0	0.0	7.1	0.0	100.0	39.4	0.0
84	100.0	100.0	0.0	8.3	0.0	100.0	40.8	0.0
85	100.0	100.0	0.0	9.4	0.0	100.0	42.1	0.0
86	100.0	100.0	0.0	10.6	0.0	100.0	43.6	0.0
87	100.0	100.0	0.0	11.6	0.0	100.0	44.9	0.0
88	100.0	100.0	0.0	12.8	0.0	100.0	46.1	0.0
89	100.0	100.0	0.0	14.0	0.0	100.0	47.5	0.0
90	100.0	100.0	0.0	15.2	0.0	100.0	48.7	0.0
91	100.0	100.0	0.0	16.4	0.0	100.0	50.0	0.0
92	100.0	100.0	0.0	17.7	0.0	100.0	51.2	0.0
93	100.0	100.0	0.0	18.8	0.0	100.0	52.6	0.0
94	100.0	100.0	0.0	20.0	0.0	100.0	53.9	0.0
95	100.0	100.0	0.0	21.2	2.5	100.0	55.2	0.0
96	100.0	100.0	0.0	22.4	5.3	100.0	56.6	0.0
97	100.0	100.0	0.0	23.5	7.7	100.0	58.0	0.0
98	100.0	100.0	0.0	24.6	10.1	100.0	59.3	0.0
99	100.0	100.0	0.0	25.7	12.6	100.0	60.6	0.0
100	100.0	100.0	0.0	26.9	15.1	100.0	61.9	0.0
101	100.0	100.0	0.0	28.0	17.9	100.0	63.2	0.0
102	100.0	100.0	0.0	29.1	20.3	100.0	64.6	0.0
103	100.0	100.0	0.0	30.2	23.2	100.0	66.0	0.0
104	100.0	100.0	0.0	31.5	25.6	100.0	67.4	0.0
105	100.0	100.0	0.0	32.7	28.2	100.0	68.7	0.0
106	100.0	100.0	0.0	34.0	31.2	100.0	70.1	0.0
107	100.0	100.0	0.0	35.2	33.8	100.0	71.6	0.0
108	100.0	100.0	0.0	36.4	36.4	100.0	72.8	0.0
109	100.0	100.0	0.0	37.5	39.4	100.0	74.1	0.0
110	100.0	100.0	0.0	38.8	42.0	100.0	75.4	0.0
111	100.0	100.0	0.0	40.1	44.8	100.0	76.7	0.0
112	100.0	100.0	0.0	41.3	47.2	100.0	77.9	0.0
113	100.0	100.0	0.0	42.3	49.8	100.0	79.1	0.0
114	100.0	100.0	0.0	43.5	52.5	100.0	80.4	0.0
115	100.0	100.0	0.0	44.6	55.0	100.0	81.6	0.0
116	100.0	100.0	0.0	45.8	57.4	100.0	83.0	0.0
117	100.0	100.0	0.0	47.0	59.9	100.0	84.3	0.0
118	100.0	100.0	0.0	48.2	62.3	100.0	85.5	0.0
119	100.0	100.0	0.0	49.3	64.7	100.0	86.9	0.0
120	100.0	100.0	0.0	50.5	67.0	100.0	88.2	0.0
121	100.0	100.0	0.0	51.8	69.4	100.0	89.5	0.0
122	100.0	100.0	0.0	53.0	71.8	100.0	90.7	0.0
123	100.0	100.0	0.0	54.2	74.3	100.0	92.0	0.0
124	100.0	100.0	0.0	55.3	77.1	100.0	93.3	0.0
125	100.0	100.0	0.0	56.5	79.5	100.0	94.6	0.0
126	100.0	100.0	0.0	57.7	81.9	100.0	95.8	0.0
127	100.0	100.0	0.0	59.0	84.4	100.0	97.1	0.0
128	100.0	100.0	0.0	60.2	87.0	100.0	98.3	0.0
129	100.0	100.0	0.0	61.5	89.6	100.0	99.7	0.0
130	100.0	100.0	0.0	62.6	92.1	100.0	100.0	0.0
131	100.0	100.0	0.0	63.9	94.7	100.0	100.0	0.0
132	100.0	100.0	0.0	65.1	97.5	100.0	100.0	0.0
133	100.0	100.0	0.0	66.2	100.0	100.0	100.0	0.0
134	100.0	100.0	0.0	67.4	100.0	100.0	100.0	0.0
135	100.0	100.0	0.0	68.6	100.0	100.0	100.0	0.0
136	100.0	100.0	0.0	69.9	100.0	100.0	100.0	0.0
137	100.0	100.0	0.0	71.1	100.0	100.0	100.0	0.0
138	100.0	100.0	0.0	72.4	100.0	100.0	100.0	0.0
139	100.0	100.0	0.0	73.7	100.0	100.0	100.0	0.0
140	100.0	100.0	0.0	74.8	100.0	100.0	100.0	0.0
141	100.0	100.0	0.0	75.9	100.0	100.0	100.0	0.0
142	100.0	100.0	0.0	77.2	100.0	100.0	100.0	0.0
143	100.0	100.0	0.0	78.5	100.0	100.0	100.0	0.0
144	100.0	100.0	0.0	79.6	100.0	100.0	100.0	0.0
145	100.0	100.0	0.0	80.9	100.0	100.0	100.0	0.0
146	100.0	100.0	0.0	82.1	100.0	100.0	100.0	0.0
147	100.0	100.0	0.0	83.2	100.0	100.0	100.0	0.0
148	100.0	100.0	0.0	84.4	100.0	100.0	100.0	0.0
149	100.0	100.0	0.0	85.5	100.0	100.0	100.0	0.0
150	100.0	100.0	0.0	86.6	100.0	100.0	100.0	0.0
151	100.0	100.0	0.0	87.7	100.0	100.0	100.0	0.0
152	100.0	100.0	0.0	88.9	100.0	100.0	100.0	0.0
153	100.0	100.0	0.0	90.0	100.0	100.0	100.0	0.0
154	100.0	100.0	0.0	91.3	100.0	100.0	100.0	0.0
155	100.0	100.0	0.0	92.4	100.0	100.0	100.0	0.0
156	100.0	100.0	0.0	93.5	100.0	100.0	100.0	0.0
157	100.0	100.0	0.0	94.6	100.0	100.0	100.0	0.0
158	100.0	100.0	0.0	95.8	100.0	100.0	100.0	0.0
159	100.0	100.0	0.0	96.9	100.0	100.0	100.0	0.0
160	100.0	100.0	0.0	98.2	100.0	100.0	100.0	0.0
161	100.0	100.0	0.0	99.3	100.0	100.0	100.0	0.0
162	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
163	100.0	100.0	2.1	100.0	100.0	100.0	100.0	0.0
164	100.0	100.0	4.5	100.0	100.0	100.0	100.0	0.0
165	100.0	100.0	7.0	100.0	100.0	100.0	100.0	0.0
166	100.0	100.0	9.2	100.0	100.0	100.0	100.0	0.0
167	100.0	100.0	11.5	100.0	100.0	100.0	100.0	0.0
168	100.0	100.0	14.1	100.0	100.0	100.0	100.0	0.0
169	100.0	100.0	16.2	100.0	100.0	100.0	100.0	0.0
170	100.0	100.0	18.5	100.0	100.0	100.0	100.0	0.0
171	100.0	100.0	21.0	100.0	100.0	100.0	100.0	0.0
172	100.0	100.0	23.5	100.0	100.0	100.0	100.0	0.0
173	100.0	100.0	26.0	100.0	100.0	100.0	100.0	0.0
174	100.0	100.0	28.2	100.0	100.0	100.0	100.0	0.0
175	100.0	100.0	30.4	100.0	100.0	100.0	100.0	0.0
176	100.0	100.0	33.0	100.0	100.0	100.0	100.0	1.7
177	100.0	100.0	35.4	100.0	100.0	100.0	100.0	3.4
178	100.0	100.0	37.7	100.0	100.0	100.0	100.0	5.3
179	100.0	100.0	40.1	100.0	100.0	100.0	100.0	6.9
180	100.0	100.0	42.3	100.0	100.0	100.0	100.0	8.5
181	100.0	100.0	44.5	100.0	100.0	100.0	100.0	10.2
182	100.0	100.0	46.7	100.0	100.0	100.0	100.0	11.8
183	100.0	100.0	49.2	100.0	100.0	100.0	100.0	13.5
184	100.0	100.0	51.3	100.0	100.0	100.0	100.0	15.2
185	100.0	100.0	53.6	100.0	100.0	100.0	100.0	17.1
186	100.0	100.0	55.9	100.0	100.0	100.0	100.0	18.8
187	100.0	100.0	58.1	100.0	100.0	100.0	100.0	20.6
188	100.0	100.0	60.6	100.0	100.0	100.0	100.0	22.2
189	100.0	100.0	62.9	100.0	100.0	100.0	100.0	24.1
190	100.0	100.0	65.1	100.0	100.0	100.0	100.0	25.9
191	100.0	100.0	67.3	100.0	100.0	100.0	100.0	27.9
192	100.0	100.0	69.5	100.0	100.0	100.0	100.0	29.6
193	100.0	100.0	71.7	100.0	100.0	100.0	100.0	31.6
194	100.0	100.0	74.1	100.0	100.0	100.0	100.0	33.3
195	100.0	100.0	76.5	100.0	100.0	100.0	100.0	35.3
196	100.0	100.0	78.8	100.0	100.0	100.0	100.0	37.0
197	100.0	100.0	80.9	100.0	100.0	100.0	100.0	38.9
198	100.0	100.0	83.3	100.0	100.0	100.0	100.0	40.6
199	100.0	100.0	85.8	100.0	100.0	100.0	100.0	42.5
200	100.0	100.0	88.4	100.0	100.0	100.0	100.0	44.1
201	100.0	100.0	90.6	100.0	100.0	100.0	100.0	46.1
202	100.0	100.0	93.1	100.0	100.0	100.0	100.0	47.7
203	100.0	100.0	95.7	100.0	100.0	100.0	100.0	49.7
204	100.0	100.0	98.2	100.0	100.0	100.0	100.0	51.4
205	100.0	100.0	100.0	100.0	100.0	100.0	100.0	53.0
206	100.0	100.0	100.0	100.0	100.0	100.0	100.0	54.9
207	100.0	100.0	100.0	100.0	100.0	100.0	100.0	56.6
208	100.0	100.0	100.0	100.0	100.0	100.0	100.0	58.3
209	100.0	100.0	100.0	100.0	100.0	100.0	100.0	60.0
