Name	project070
Expected duration	140
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	33.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	66.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	3.3	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	6.7	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	13.3	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	16.6	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	23.3	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	26.6	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	29.9	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	33.3	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	36.6	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	39.9	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	43.3	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	46.6	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	49.9	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	53.2	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	56.6	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	59.9	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	63.2	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	66.5	0.0	0.0	0.0	4.2	0.0	0.0
25	100.0	69.9	0.0	0.0	0.0	8.3	0.0	0.0
26	100.0	73.2	0.0	0.0	0.0	12.5	0.0	0.0
27	100.0	76.5	0.0	0.0	0.0	16.6	0.0	0.0
28	100.0	79.8	0.0	0.0	0.0	20.8	0.0	0.0
29	100.0	83.2	0.0	0.0	0.0	24.9	0.0	0.0
30	100.0	86.5	0.0	0.0	0.0	29.1	0.0	0.0
31	100.0	89.8	0.0	0.0	0.0	33.3	0.0	0.0
32	100.0	93.1	0.0	0.0	0.0	37.4	0.0	0.0
33	100.0	96.5	0.0	0.0	0.0	41.6	0.0	0.0
34	100.0	99.8	0.0	0.0	0.0	45.7	0.0	0.0
35	100.0	100.0	0.0	0.0	0.0	49.9	0.0	0.0
36	100.0	100.0	0.0	0.0	0.0	54.1	2.2	0.0
37	100.0	100.0	0.0	0.0	0.0	58.2	4.3	0.0
38	100.0	100.0	0.0	0.0	0.0	62.4	6.5	0.0
39	100.0	100.0	0.0	0.0	0.0	66.5	8.7	0.0
40	100.0	100.0	0.0	0.0	0.0	70.7	10.8	0.0
41	100.0	100.0	0.0	0.0	0.0	74.8	13.0	0.0
42	100.0	100.0	0.0	0.0	0.0	79.0	15.2	0.0
43	100.0	100.0	0.0	0.0	0.0	83.2	17.4	0.0
44	100.0	100.0	0.0	0.0	0.0	87.3	19.5	0.0
45	100.0	100.0	0.0	0.0	0.0	91.5	21.7	0.0
46	100.0	100.0	0.0	0.0	0.0	95.6	23.9	0.0
47	100.0	100.0	0.0	0.0	0.0	99.8	26.0	0.0
48	100.0	100.0	0.0	0.0	0.0	100.0	28.2	0.0
49	100.0	100.0	0.0	0.0	0.0	100.0	30.4	0.0
50	100.0	100.0	0.0	1.9	0.0	100.0	32.5	0.0
51	100.0	100.0	0.0	3.8	0.0	100.0	34.7	0.0
52	100.0	100.0	0.0	5.8	0.0	100.0	36.9	0.0
53	100.0	100.0	0.0	7.7	0.0	100.0	39.0	0.0
54	100.0	100.0	0.0	9.6	0.0	100.0	41.2	0.0
55	100.0	100.0	0.0	11.5	0.0	100.0	43.4	0.0
56	100.0	100.0	0.0	13.4	0.0	100.0	45.6	0.0
57	100.0	100.0	0.0	15.4	0.0	100.0	47.7	0.0
58	100.0	100.0	0.0	17.3	0.0	100.0	49.9	0.0
59	100.0	100.0	0.0	19.2	0.0	100.0	52.1	0.0
60	100.0	100.0	0.0	21.1	0.0	100.0	54.2	0.0
61	100.0	100.0	0.0	23.0	4.2	100.0	56.4	0.0
62	100.0	100.0	0.0	24.9	8.3	100.0	58.6	0.0
63	100.0	100.0	0.0	26.9	12.5	100.0	60.7	0.0
64	100.0	100.0	0.0	28.8	16.6	100.0	62.9	0.0
65	100.0	100.0	0.0	30.7	20.8	100.0	65.1	0.0
66	100.0	100.0	0.0	32.6	25.0	100.0	67.2	0.0
67	100.0	100.0	0.0	34.5	29.1	100.0	69.4	0.0
68	100.0	100.0	0.0	36.5	33.3	100.0	71.6	0.0
69	100.0	100.0	0.0	38.4	37.4	100.0	73.8	0.0
70	100.0	100.0	0.0	40.3	41.6	100.0	75.9	0.0
71	100.0	100.0	0.0	42.2	45.7	100.0	78.1	0.0
72	100.0	100.0	0.0	44.1	49.9	100.0	80.3	0.0
73	100.0	100.0	0.0	46.0	54.1	100.0	82.4	0.0
74	100.0	100.0	0.0	48.0	58.2	100.0	84.6	0.0
75	100.0	100.0	0.0	49.9	62.4	100.0	86.8	0.0
76	100.0	100.0	0.0	51.8	66.5	100.0	88.9	0.0
77	100.0	100.0	0.0	53.7	70.7	100.0	91.1	0.0
78	100.0	100.0	0.0	55.6	74.9	100.0	93.3	0.0
79	100.0	100.0	0.0	57.6	79.0	100.0	95.4	0.0
80	100.0	100.0	0.0	59.5	83.2	100.0	97.6	0.0
81	100.0	100.0	0.0	61.4	87.3	100.0	99.8	0.0
82	100.0	100.0	0.0	63.3	91.5	100.0	100.0	0.0
83	100.0	100.0	0.0	65.2	95.6	100.0	100.0	0.0
84	100.0	100.0	0.0	67.2	99.8	100.0	100.0	0.0
85	100.0	100.0	0.0	69.1	100.0	100.0	100.0	0.0
86	100.0	100.0	0.0	71.0	100.0	100.0	100.0	0.0
87	100.0	100.0	0.0	72.9	100.0	100.0	100.0	0.0
88	100.0	100.0	0.0	74.8	100.0	100.0	100.0	0.0
89	100.0	100.0	0.0	76.8	100.0	100.0	100.0	0.0
90	100.0	100.0	0.0	78.7	100.0	100.0	100.0	0.0
91	100.0	100.0	0.0	80.6	100.0	100.0	100.0	0.0
92	100.0	100.0	0.0	82.5	100.0	100.0	100.0	0.0
93	100.0	100.0	0.0	84.4	100.0	100.0	100.0	0.0
94	100.0	100.0	0.0	86.4	100.0	100.0	100.0	0.0
95	100.0	100.0	0.0	88.3	100.0	100.0	100.0	0.0
96	100.0	100.0	0.0	90.2	100.0	100.0	100.0	0.0
97	100.0	100.0	0.0	92.1	100.0	100.0	100.0	0.0
98	100.0	100.0	0.0	94.0	100.0	100.0	100.0	0.0
99	100.0	100.0	0.0	96.0	100.0	100.0	100.0	0.0
100	100.0	100.0	0.0	97.9	100.0	100.0	100.0	0.0
101	100.0	100.0	0.0	99.8	100.0	100.0	100.0	0.0
102	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
103	100.0	100.0	3.8	100.0	100.0	100.0	100.0	0.0
104	100.0	100.0	7.7	100.0	100.0	100.0	100.0	0.0
105	100.0	100.0	11.5	100.0	100.0	100.0	100.0	0.0
106	100.0	100.0	15.3	100.0	100.0	100.0	100.0	0.0
107	100.0	100.0	19.2	100.0	100.0	100.0	100.0	0.0
108	100.0	100.0	23.0	100.0	100.0	100.0	100.0	0.0
109	100.0	100.0	26.9	100.0	100.0	100.0	100.0	0.0
110	100.0	100.0	30.7	100.0	100.0	100.0	100.0	0.0
111	100.0	100.0	34.5	100.0	100.0	100.0	100.0	2.9
112	100.0	100.0	38.4	100.0	100.0	100.0	100.0	5.7
113	100.0	100.0	42.2	100.0	100.0	100.0	100.0	8.5
114	100.0	100.0	46.1	100.0	100.0	100.0	100.0	11.4
115	100.0	100.0	49.9	100.0	100.0	100.0	100.0	14.3
116	100.0	100.0	53.7	100.0	100.0	100.0	100.0	17.1
117	100.0	100.0	57.6	100.0	100.0	100.0	100.0	20.0
118	100.0	100.0	61.4	100.0	100.0	100.0	100.0	22.8
119	100.0	100.0	65.3	100.0	100.0	100.0	100.0	25.7
120	100.0	100.0	69.1	100.0	100.0	100.0	100.0	28.5
121	100.0	100.0	72.9	100.0	100.0	100.0	100.0	31.4
122	100.0	100.0	76.8	100.0	100.0	100.0	100.0	34.2
123	100.0	100.0	80.6	100.0	100.0	100.0	100.0	37.1
124	100.0	100.0	84.4	100.0	100.0	100.0	100.0	39.9
125	100.0	100.0	88.3	100.0	100.0	100.0	100.0	42.8
126	100.0	100.0	92.1	100.0	100.0	100.0	100.0	45.6
127	100.0	100.0	96.0	100.0	100.0	100.0	100.0	48.5
128	100.0	100.0	99.8	100.0	100.0	100.0	100.0	51.3
129	100.0	100.0	100.0	100.0	100.0	100.0	100.0	54.2
130	100.0	100.0	100.0	100.0	100.0	100.0	100.0	57.0
131	100.0	100.0	100.0	100.0	100.0	100.0	100.0	59.9
132	100.0	100.0	100.0	100.0	100.0	100.0	100.0	62.7
133	100.0	100.0	100.0	100.0	100.0	100.0	100.0	65.6
134	100.0	100.0	100.0	100.0	100.0	100.0	100.0	68.4
135	100.0	100.0	100.0	100.0	100.0	100.0	100.0	71.3
136	100.0	100.0	100.0	100.0	100.0	100.0	100.0	74.1
137	100.0	100.0	100.0	100.0	100.0	100.0	100.0	77.0
138	100.0	100.0	100.0	100.0	100.0	100.0	100.0	79.8
139	100.0	100.0	100.0	100.0	100.0	100.0	100.0	82.7
140	100.0	100.0	100.0	100.0	100.0	100.0	100.0	85.5
141	100.0	100.0	100.0	100.0	100.0	100.0	100.0	88.4
142	100.0	100.0	100.0	100.0	100.0	100.0	100.0	91.2
143	100.0	100.0	100.0	100.0	100.0	100.0	100.0	94.1
144	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.9
145	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8
146	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
