Name	project015
Expected duration	169
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	23.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	52.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	71.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	98.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	6.7	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	8.9	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	10.4	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	12.5	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	14.7	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	16.2	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	19.4	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	20.9	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	22.1	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	23.6	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	25.3	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	27.2	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	28.5	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	29.9	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	31.4	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	32.8	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	34.2	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	35.8	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	39.2	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	41.6	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	43.2	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	44.4	0.0	0.0	0.0	0.0	0.0	0.0
34	100.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
35	100.0	47.2	0.0	0.0	0.0	0.0	0.0	0.0
36	100.0	48.9	0.0	0.0	0.0	0.0	0.0	0.0
37	100.0	50.5	0.0	0.0	0.0	0.0	0.0	0.0
38	100.0	51.8	0.0	0.0	0.0	0.0	0.0	0.0
39	100.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0
40	100.0	54.6	0.0	0.0	0.0	0.0	0.0	0.0
41	100.0	56.3	0.0	0.0	0.0	0.0	0.0	0.0
42	100.0	57.4	0.0	0.0	0.0	0.0	0.0	0.0
43	100.0	59.1	0.0	0.0	0.0	0.0	0.0	0.0
44	100.0	60.6	0.0	0.0	0.0	0.0	0.0	0.0
45	100.0	62.1	0.0	0.0	0.0	1.8	0.0	0.0
46	100.0	64.5	0.0	0.0	0.0	3.6	0.0	0.0
47	100.0	66.0	0.0	0.0	0.0	5.1	0.0	0.0
48	100.0	67.2	0.0	0.0	0.0	6.9	0.0	0.0
49	100.0	68.7	0.0	0.0	0.0	8.5	0.0	0.0
50	100.0	70.7	0.0	0.0	0.0	11.7	0.0	0.0
51	100.0	72.1	0.0	0.0	0.0	13.9	0.0	0.0
52	100.0	73.8	0.0	0.0	0.0	16.5	0.0	0.0
53	100.0	75.9	0.0	0.0	0.0	18.4	0.0	0.0
54	100.0	77.6	0.0	0.0	0.0	19.8	0.0	0.0
55	100.0	79.1	0.0	0.0	0.0	22.1	0.0	0.0
56	100.0	80.9	0.0	0.0	0.0	25.3	0.0	0.0
57	100.0	82.2	0.0	0.0	0.0	28.6	0.0	0.0
58	100.0	83.5	0.0	0.0	0.0	31.5	0.0	0.0
59	100.0	85.7	0.0	0.0	0.0	33.9	0.0	0.0
60	100.0	87.6	0.0	0.0	0.0	36.6	0.0	0.0
61	100.0	89.3	0.0	0.0	0.0	39.6	0.0	0.0
62	100.0	91.6	0.0	0.0	0.0	42.4	0.0	0.0
63	100.0	93.5	0.0	0.0	0.0	45.3	0.0	0.0
64	100.0	95.0	0.0	0.0	0.0	47.2	0.0	0.0
65	100.0	96.2	0.0	0.0	0.0	50.3	0.0	0.0
66	100.0	97.6	0.0	0.0	0.0	52.9	0.0	0.0
67	100.0	98.8	0.0	0.0	0.0	55.6	0.0	0.0
68	100.0	100.0	0.0	0.0	0.0	57.0	0.0	0.0
69	100.0	100.0	0.0	0.0	0.0	58.5	0.8	0.0
70	100.0	100.0	0.0	0.0	0.0	61.7	2.4	0.0
71	100.0	100.0	0.0	0.0	0.0	64.8	3.4	0.0
72	100.0	100.0	0.0	0.0	0.0	66.3	4.8	0.0
73	100.0	100.0	0.0	0.0	0.0	68.6	5.9	0.0
74	100.0	100.0	0.0	0.0	0.0	70.5	6.7	0.0
75	100.0	100.0	0.0	0.0	0.0	72.8	7.8	0.0
76	100.0	100.0	0.0	0.0	0.0	74.5	9.0	0.0
77	100.0	100.0	0.0	0.0	0.0	76.8	10.0	0.0
78	100.0	100.0	0.0	0.0	0.0	79.3	11.2	0.0
79	100.0	100.0	0.0	0.0	0.0	80.7	12.6	0.0
80	100.0	100.0	0.0	0.0	0.0	83.2	13.6	0.0
81	100.0	100.0	0.0	0.0	0.0	85.6	14.6	0.0
82	100.0	100.0	0.0	0.0	0.0	87.3	16.0	0.0
83	100.0	100.0	0.0	0.0	0.0	89.9	17.3	0.0
84	100.0	100.0	0.0	0.0	0.0	91.6	18.3	0.0
85	100.0	100.0	0.0	0.0	0.0	92.9	19.5	0.0
86	100.0	100.0	0.0	0.0	0.0	94.9	20.8	0.0
87	100.0	100.0	0.0	0.0	0.0	96.3	21.7	0.0
88	100.0	100.0	0.0	0.0	0.0	98.1	23.1	0.0
89	100.0	100.0	0.0	0.0	0.0	99.7	23.9	0.0
90	100.0	100.0	0.0	0.0	0.0	100.0	25.3	0.0
91	100.0	100.0	0.0	0.0	0.0	100.0	26.1	0.0
92	100.0	100.0	0.0	0.0	0.0	100.0	27.1	0.0
93	100.0	100.0	0.0	0.0	0.0	100.0	28.0	0.0
94	100.0	100.0	0.0	0.0	0.0	100.0	28.7	0.0
95	100.0	100.0	0.0	0.0	0.0	100.0	29.6	0.0
96	100.0	100.0	0.0	0.0	0.0	100.0	31.0	0.0
97	100.0	100.0	0.0	1.2	0.0	100.0	31.9	0.0
98	100.0	100.0	0.0	2.1	0.0	100.0	32.7	0.0
99	100.0	100.0	0.0	2.8	0.0	100.0	33.9	0.0
100	100.0	100.0	0.0	3.7	0.0	100.0	34.8	0.0
101	100.0	100.0	0.0	4.4	0.0	100.0	35.6	0.0
102	100.0	100.0	0.0	5.3	0.0	100.0	36.7	0.0
103	100.0	100.0	0.0	6.1	0.0	100.0	37.7	0.0
104	100.0	100.0	0.0	7.1	0.0	100.0	39.0	0.0
105	100.0	100.0	0.0	8.3	0.0	100.0	40.1	0.0
106	100.0	100.0	0.0	9.3	0.0	100.0	41.1	0.0
107	100.0	100.0	0.0	10.0	0.0	100.0	42.5	0.0
108	100.0	100.0	0.0	11.2	0.0	100.0	43.3	0.0
109	100.0	100.0	0.0	12.2	0.0	100.0	44.5	0.0
110	100.0	100.0	0.0	12.9	0.0	100.0	46.2	0.0
111	100.0	100.0	0.0	13.9	0.0	100.0	47.5	0.0
112	100.0	100.0	0.0	14.6	0.0	100.0	48.3	0.0
113	100.0	100.0	0.0	15.3	0.0	100.0	49.3	0.0
114	100.0	100.0	0.0	16.2	0.0	100.0	50.3	0.0
115	100.0	100.0	0.0	17.0	0.0	100.0	51.1	0.0
116	100.0	100.0	0.0	17.7	0.0	100.0	52.1	0.0
117	100.0	100.0	0.0	19.0	0.0	100.0	53.0	0.0
118	100.0	100.0	0.0	20.0	0.0	100.0	54.0	0.0
119	100.0	100.0	0.0	20.8	1.5	100.0	54.9	0.0
