Name	project032
Expected duration	198
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	24.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	48.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	73.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	97.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.4	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	4.7	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	9.4	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	11.7	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	18.7	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	23.3	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	25.7	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	32.7	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	37.3	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	39.7	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	44.3	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	46.7	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	51.4	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	53.7	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	56.1	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	58.4	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	60.8	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	63.1	0.0	0.0	0.0	2.9	0.0	0.0
33	100.0	65.4	0.0	0.0	0.0	5.7	0.0	0.0
34	100.0	67.8	0.0	0.0	0.0	8.6	0.0	0.0
35	100.0	70.1	0.0	0.0	0.0	11.5	0.0	0.0
36	100.0	72.4	0.0	0.0	0.0	14.4	0.0	0.0
37	100.0	74.8	0.0	0.0	0.0	17.3	0.0	0.0
38	100.0	77.1	0.0	0.0	0.0	20.2	0.0	0.0
39	100.0	79.5	0.0	0.0	0.0	23.2	0.0	0.0
40	100.0	81.8	0.0	0.0	0.0	26.1	0.0	0.0
