Name	project045
Expected duration	185
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	22.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	45.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	93.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.3	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	7.3	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	9.7	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	12.1	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	14.5	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	19.3	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	21.7	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	24.1	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	26.5	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	28.9	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	31.3	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	33.9	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	36.3	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	38.7	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	41.1	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	43.6	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	46.1	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	48.4	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	50.8	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	53.1	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	55.7	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	60.4	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	62.9	0.0	0.0	0.0	2.9	0.0	0.0
32	100.0	65.4	0.0	0.0	0.0	5.8	0.0	0.0
33	100.0	67.8	0.0	0.0	0.0	8.8	0.0	0.0
34	100.0	70.3	0.0	0.0	0.0	11.7	0.0	0.0
35	100.0	72.7	0.0	0.0	0.0	14.7	0.0	0.0
36	100.0	75.1	0.0	0.0	0.0	17.7	0.0	0.0
37	100.0	77.5	0.0	0.0	0.0	20.6	0.0	0.0
38	100.0	79.8	0.0	0.0	0.0	23.5	0.0	0.0
39	100.0	82.2	0.0	0.0	0.0	26.5	0.0	0.0
40	100.0	84.6	0.0	0.0	0.0	29.4	0.0	0.0
41	100.0	87.0	0.0	0.0	0.0	32.4	0.0	0.0
42	100.0	89.4	0.0	0.0	0.0	35.4	0.0	0.0
43	100.0	91.9	0.0	0.0	0.0	38.4	0.0	0.0
44	100.0	94.2	0.0	0.0	0.0	41.4	0.0	0.0
45	100.0	96.6	0.0	0.0	0.0	44.5	0.0	0.0
46	100.0	99.1	0.0	0.0	0.0	47.4	0.0	0.0
47	100.0	100.0	0.0	0.0	0.0	50.3	0.0	0.0
48	100.0	100.0	0.0	0.0	0.0	53.4	1.5	0.0
49	100.0	100.0	0.0	0.0	0.0	56.3	3.0	0.0
50	100.0	100.0	0.0	0.0	0.0	59.3	4.6	0.0
51	100.0	100.0	0.0	0.0	0.0	62.3	6.1	0.0
52	100.0	100.0	0.0	0.0	0.0	65.3	7.7	0.0
53	100.0	100.0	0.0	0.0	0.0	68.2	9.2	0.0
54	100.0	100.0	0.0	0.0	0.0	71.1	10.8	0.0
55	100.0	100.0	0.0	0.0	0.0	74.0	12.3	0.0
56	100.0	100.0	0.0	0.0	0.0	76.8	13.9	0.0
57	100.0	100.0	0.0	0.0	0.0	79.9	15.4	0.0
58	100.0	100.0	0.0	0.0	0.0	82.7	17.1	0.0
