Name	project048
Expected duration	193
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	24.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	73.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	97.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.4	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	7.1	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	9.6	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	11.9	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	14.3	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	16.8	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	19.1	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	21.5	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	23.9	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	26.3	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	28.7	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	31.1	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	33.5	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	35.9	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	38.3	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	40.7	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	43.1	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	45.5	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	47.9	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	50.3	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	52.7	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	57.4	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	59.8	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	62.2	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	64.6	0.0	0.0	0.0	3.0	0.0	0.0
33	100.0	67.0	0.0	0.0	0.0	6.0	0.0	0.0
34	100.0	69.3	0.0	0.0	0.0	9.0	0.0	0.0
35	100.0	71.8	0.0	0.0	0.0	12.0	0.0	0.0
36	100.0	74.2	0.0	0.0	0.0	14.9	0.0	0.0
37	100.0	76.5	0.0	0.0	0.0	17.9	0.0	0.0
38	100.0	79.0	0.0	0.0	0.0	20.9	0.0	0.0
39	100.0	81.4	0.0	0.0	0.0	23.8	0.0	0.0
40	100.0	83.8	0.0	0.0	0.0	26.8	0.0	0.0
41	100.0	86.2	0.0	0.0	0.0	29.8	0.0	0.0
42	100.0	88.6	0.0	0.0	0.0	32.8	0.0	0.0
43	100.0	90.9	0.0	0.0	0.0	35.7	0.0	0.0
44	100.0	93.3	0.0	0.0	0.0	38.7	0.0	0.0
45	100.0	95.7	0.0	0.0	0.0	41.7	0.0	0.0
46	100.0	98.1	0.0	0.0	0.0	44.6	0.0	0.0
47	100.0	100.0	0.0	0.0	0.0	47.6	0.0	0.0
48	100.0	100.0	0.0	0.0	0.0	50.6	1.6	0.0
49	100.0	100.0	0.0	0.0	0.0	53.6	3.1	0.0
50	100.0	100.0	0.0	0.0	0.0	56.6	4.7	0.0
51	100.0	100.0	0.0	0.0	0.0	59.5	6.2	0.0
52	100.0	100.0	0.0	0.0	0.0	62.5	7.8	0.0
53	100.0	100.0	0.0	0.0	0.0	65.5	9.4	0.0
54	100.0	100.0	0.0	0.0	0.0	68.4	10.9	0.0
55	100.0	100.0	0.0	0.0	0.0	71.4	12.5	0.0
56	100.0	100.0	0.0	0.0	0.0	74.4	14.1	0.0
57	100.0	100.0	0.0	0.0	0.0	77.4	15.6	0.0
58	100.0	100.0	0.0	0.0	0.0	80.4	17.2	0.0
59	100.0	100.0	0.0	0.0	0.0	83.3	18.7	0.0
60	100.0	100.0	0.0	0.0	0.0	86.3	20.3	0.0
61	100.0	100.0	0.0	0.0	0.0	89.3	21.9	0.0
62	100.0	100.0	0.0	0.0	0.0	92.3	23.4	0.0
63	100.0	100.0	0.0	0.0	0.0	95.3	25.0	0.0
64	100.0	100.0	0.0	0.0	0.0	98.2	26.5	0.0
65	100.0	100.0	0.0	0.0	0.0	100.0	28.1	0.0
66	100.0	100.0	0.0	0.0	0.0	100.0	29.6	0.0
67	100.0	100.0	0.0	0.0	0.0	100.0	31.2	0.0
68	100.0	100.0	0.0	1.4	0.0	100.0	32.8	0.0
69	100.0	100.0	0.0	2.8	0.0	100.0	34.3	0.0
70	100.0	100.0	0.0	4.2	0.0	100.0	35.9	0.0
71	100.0	100.0	0.0	5.5	0.0	100.0	37.4	0.0
72	100.0	100.0	0.0	6.9	0.0	100.0	39.0	0.0
73	100.0	100.0	0.0	8.3	0.0	100.0	40.5	0.0
74	100.0	100.0	0.0	9.7	0.0	100.0	42.1	0.0
75	100.0	100.0	0.0	11.1	0.0	100.0	43.7	0.0
76	100.0	100.0	0.0	12.5	0.0	100.0	45.2	0.0
77	100.0	100.0	0.0	13.8	0.0	100.0	46.8	0.0
78	100.0	100.0	0.0	15.2	0.0	100.0	48.3	0.0
79	100.0	100.0	0.0	16.6	0.0	100.0	49.9	0.0
80	100.0	100.0	0.0	18.0	0.0	100.0	51.5	0.0
81	100.0	100.0	0.0	19.4	0.0	100.0	53.0	0.0
82	100.0	100.0	0.0	20.8	0.0	100.0	54.6	0.0
83	100.0	100.0	0.0	22.2	3.0	100.0	56.2	0.0
84	100.0	100.0	0.0	23.5	5.9	100.0	57.7	0.0
85	100.0	100.0	0.0	24.9	8.9	100.0	59.3	0.0
