Name	project110
Expected duration	192
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	42.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	63.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	84.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	4.3	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	6.2	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	8.1	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	10.1	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	12.1	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	14.2	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	16.1	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	19.9	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	24.2	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	26.4	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	28.3	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	30.3	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	32.6	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	34.5	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	36.7	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	38.9	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	41.1	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	43.1	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	45.1	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	47.4	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	49.5	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	51.4	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	53.6	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	55.6	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	57.5	0.0	0.0	0.0	0.0	0.0	0.0
34	100.0	59.6	0.0	0.0	0.0	0.0	0.0	0.0
35	100.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0
36	100.0	63.8	0.0	0.0	0.0	2.9	0.0	0.0
37	100.0	65.8	0.0	0.0	0.0	5.1	0.0	0.0
38	100.0	68.1	0.0	0.0	0.0	7.4	0.0	0.0
39	100.0	70.3	0.0	0.0	0.0	10.3	0.0	0.0
40	100.0	72.2	0.0	0.0	0.0	12.9	0.0	0.0
41	100.0	74.2	0.0	0.0	0.0	15.6	0.0	0.0
42	100.0	76.5	0.0	0.0	0.0	17.9	0.0	0.0
43	100.0	78.9	0.0	0.0	0.0	20.2	0.0	0.0
44	100.0	80.9	0.0	0.0	0.0	22.9	0.0	0.0
45	100.0	82.9	0.0	0.0	0.0	25.1	0.0	0.0
46	100.0	84.8	0.0	0.0	0.0	27.4	0.0	0.0
47	100.0	86.8	0.0	0.0	0.0	29.7	0.0	0.0
48	100.0	88.8	0.0	0.0	0.0	32.1	0.0	0.0
49	100.0	90.6	0.0	0.0	0.0	34.4	0.0	0.0
50	100.0	92.7	0.0	0.0	0.0	36.7	0.0	0.0
51	100.0	94.7	0.0	0.0	0.0	39.5	0.0	0.0
52	100.0	97.2	0.0	0.0	0.0	41.8	0.0	0.0
53	100.0	99.6	0.0	0.0	0.0	44.7	0.0	0.0
54	100.0	100.0	0.0	0.0	0.0	47.2	0.0	0.0
55	100.0	100.0	0.0	0.0	0.0	49.6	1.3	0.0
56	100.0	100.0	0.0	0.0	0.0	51.8	2.6	0.0
57	100.0	100.0	0.0	0.0	0.0	54.4	3.9	0.0
58	100.0	100.0	0.0	0.0	0.0	56.9	5.2	0.0
59	100.0	100.0	0.0	0.0	0.0	59.2	6.5	0.0
60	100.0	100.0	0.0	0.0	0.0	61.5	8.0	0.0
61	100.0	100.0	0.0	0.0	0.0	64.3	9.3	0.0
62	100.0	100.0	0.0	0.0	0.0	66.6	10.5	0.0
63	100.0	100.0	0.0	0.0	0.0	69.2	11.8	0.0
64	100.0	100.0	0.0	0.0	0.0	71.4	12.9	0.0
65	100.0	100.0	0.0	0.0	0.0	74.0	14.3	0.0
66	100.0	100.0	0.0	0.0	0.0	76.5	15.6	0.0
67	100.0	100.0	0.0	0.0	0.0	78.9	16.8	0.0
68	100.0	100.0	0.0	0.0	0.0	81.4	18.0	0.0
69	100.0	100.0	0.0	0.0	0.0	84.1	19.2	0.0
70	100.0	100.0	0.0	0.0	0.0	86.6	20.5	0.0
71	100.0	100.0	0.0	0.0	0.0	89.0	21.8	0.0
72	100.0	100.0	0.0	0.0	0.0	91.3	23.3	0.0
73	100.0	100.0	0.0	0.0	0.0	93.8	24.6	0.0
74	100.0	100.0	0.0	0.0	0.0	96.1	26.1	0.0
75	100.0	100.0	0.0	0.0	0.0	98.7	27.3	0.0
76	100.0	100.0	0.0	0.0	0.0	100.0	28.7	0.0
77	100.0	100.0	0.0	0.0	0.0	100.0	30.1	0.0
78	100.0	100.0	0.0	1.2	0.0	100.0	31.3	0.0
79	100.0	100.0	0.0	2.4	0.0	100.0	32.6	0.0
80	100.0	100.0	0.0	3.6	0.0	100.0	33.8	0.0
81	100.0	100.0	0.0	5.0	0.0	100.0	35.3	0.0
82	100.0	100.0	0.0	6.2	0.0	100.0	36.6	0.0
83	100.0	100.0	0.0	7.4	0.0	100.0	38.0	0.0
84	100.0	100.0	0.0	8.5	0.0	100.0	39.4	0.0
85	100.0	100.0	0.0	9.7	0.0	100.0	40.8	0.0
86	100.0	100.0	0.0	11.0	0.0	100.0	42.3	0.0
87	100.0	100.0	0.0	12.2	0.0	100.0	43.7	0.0
88	100.0	100.0	0.0	13.3	0.0	100.0	44.9	0.0
89	100.0	100.0	0.0	14.5	0.0	100.0	46.4	0.0
90	100.0	100.0	0.0	15.7	0.0	100.0	47.9	0.0
91	100.0	100.0	0.0	16.9	0.0	100.0	49.2	0.0
92	100.0	100.0	0.0	18.1	0.0	100.0	50.4	0.0
93	100.0	100.0	0.0	19.2	0.0	100.0	51.8	0.0
94	100.0	100.0	0.0	20.5	0.0	100.0	53.1	0.0
95	100.0	100.0	0.0	21.7	2.9	100.0	54.4	0.0
96	100.0	100.0	0.0	22.8	5.5	100.0	55.8	0.0
97	100.0	100.0	0.0	23.9	7.8	100.0	57.1	0.0
98	100.0	100.0	0.0	25.0	10.7	100.0	58.3	0.0
99	100.0	100.0	0.0	26.3	13.2	100.0	59.5	0.0
100	100.0	100.0	0.0	27.5	15.4	100.0	60.9	0.0
101	100.0	100.0	0.0	28.6	17.8	100.0	62.3	0.0
102	100.0	100.0	0.0	29.8	20.1	100.0	63.5	0.0
103	100.0	100.0	0.0	31.0	22.8	100.0	64.8	0.0
104	100.0	100.0	0.0	32.2	25.7	100.0	66.0	0.0
105	100.0	100.0	0.0	33.5	28.2	100.0	67.3	0.0
106	100.0	100.0	0.0	34.6	30.5	100.0	68.7	0.0
107	100.0	100.0	0.0	35.7	32.8	100.0	70.0	0.0
108	100.0	100.0	0.0	36.9	35.5	100.0	71.4	0.0
109	100.0	100.0	0.0	38.0	38.1	100.0	72.7	0.0
110	100.0	100.0	0.0	39.0	40.5	100.0	73.8	0.0
111	100.0	100.0	0.0	40.4	42.8	100.0	75.3	0.0
112	100.0	100.0	0.0	41.6	45.3	100.0	76.6	0.0
113	100.0	100.0	0.0	42.7	47.8	100.0	77.9	0.0
114	100.0	100.0	0.0	43.8	50.4	100.0	79.2	0.0
115	100.0	100.0	0.0	45.1	53.0	100.0	80.4	0.0
116	100.0	100.0	0.0	46.4	55.4	100.0	81.9	0.0
117	100.0	100.0	0.0	47.7	57.6	100.0	83.1	0.0
118	100.0	100.0	0.0	48.9	60.4	100.0	84.3	0.0
119	100.0	100.0	0.0	50.1	63.0	100.0	85.5	0.0
120	100.0	100.0	0.0	51.5	65.4	100.0	86.9	0.0
121	100.0	100.0	0.0	52.7	68.1	100.0	88.2	0.0
122	100.0	100.0	0.0	53.9	70.7	100.0	89.6	0.0
123	100.0	100.0	0.0	55.0	73.2	100.0	90.8	0.0
124	100.0	100.0	0.0	56.2	75.8	100.0	92.3	0.0
125	100.0	100.0	0.0	57.4	78.4	100.0	93.7	0.0
126	100.0	100.0	0.0	58.5	80.8	100.0	95.0	0.0
127	100.0	100.0	0.0	59.6	83.1	100.0	96.2	0.0
128	100.0	100.0	0.0	60.8	85.5	100.0	97.4	0.0
129	100.0	100.0	0.0	62.0	88.3	100.0	98.9	0.0
130	100.0	100.0	0.0	63.2	90.8	100.0	100.0	0.0
131	100.0	100.0	0.0	64.4	93.4	100.0	100.0	0.0
132	100.0	100.0	0.0	65.7	95.7	100.0	100.0	0.0
133	100.0	100.0	0.0	66.7	98.0	100.0	100.0	0.0
134	100.0	100.0	0.0	67.8	100.0	100.0	100.0	0.0
135	100.0	100.0	0.0	69.0	100.0	100.0	100.0	0.0
136	100.0	100.0	0.0	70.2	100.0	100.0	100.0	0.0
137	100.0	100.0	0.0	71.5	100.0	100.0	100.0	0.0
138	100.0	100.0	0.0	72.6	100.0	100.0	100.0	0.0
139	100.0	100.0	0.0	73.7	100.0	100.0	100.0	0.0
140	100.0	100.0	0.0	74.9	100.0	100.0	100.0	0.0
141	100.0	100.0	0.0	76.2	100.0	100.0	100.0	0.0
142	100.0	100.0	0.0	77.3	100.0	100.0	100.0	0.0
143	100.0	100.0	0.0	78.4	100.0	100.0	100.0	0.0
144	100.0	100.0	0.0	79.6	100.0	100.0	100.0	0.0
145	100.0	100.0	0.0	80.7	100.0	100.0	100.0	0.0
146	100.0	100.0	0.0	81.8	100.0	100.0	100.0	0.0
147	100.0	100.0	0.0	83.0	100.0	100.0	100.0	0.0
148	100.0	100.0	0.0	84.2	100.0	100.0	100.0	0.0
149	100.0	100.0	0.0	85.3	100.0	100.0	100.0	0.0
150	100.0	100.0	0.0	86.4	100.0	100.0	100.0	0.0
151	100.0	100.0	0.0	87.7	100.0	100.0	100.0	0.0
152	100.0	100.0	0.0	89.1	100.0	100.0	100.0	0.0
153	100.0	100.0	0.0	90.2	100.0	100.0	100.0	0.0
154	100.0	100.0	0.0	91.5	100.0	100.0	100.0	0.0
155	100.0	100.0	0.0	92.7	100.0	100.0	100.0	0.0
156	100.0	100.0	0.0	93.7	100.0	100.0	100.0	0.0
157	100.0	100.0	0.0	94.8	100.0	100.0	100.0	0.0
158	100.0	100.0	0.0	95.9	100.0	100.0	100.0	0.0
159	100.0	100.0	0.0	97.1	100.0	100.0	100.0	0.0
160	100.0	100.0	0.0	98.3	100.0	100.0	100.0	0.0
161	100.0	100.0	0.0	99.4	100.0	100.0	100.0	0.0
162	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
163	100.0	100.0	2.4	100.0	100.0	100.0	100.0	0.0
164	100.0	100.0	4.5	100.0	100.0	100.0	100.0	0.0
165	100.0	100.0	7.1	100.0	100.0	100.0	100.0	0.0
166	100.0	100.0	9.4	100.0	100.0	100.0	100.0	0.0
167	100.0	100.0	11.5	100.0	100.0	100.0	100.0	0.0
168	100.0	100.0	14.2	100.0	100.0	100.0	100.0	0.0
169	100.0	100.0	16.3	100.0	100.0	100.0	100.0	0.0
170	100.0	100.0	18.5	100.0	100.0	100.0	100.0	0.0
171	100.0	100.0	21.0	100.0	100.0	100.0	100.0	0.0
172	100.0	100.0	23.3	100.0	100.0	100.0	100.0	0.0
173	100.0	100.0	25.4	100.0	100.0	100.0	100.0	0.0
174	100.0	100.0	28.0	100.0	100.0	100.0	100.0	0.0
175	100.0	100.0	30.4	100.0	100.0	100.0	100.0	0.0
176	100.0	100.0	32.5	100.0	100.0	100.0	100.0	1.6
177	100.0	100.0	34.7	100.0	100.0	100.0	100.0	3.5
178	100.0	100.0	37.0	100.0	100.0	100.0	100.0	5.1
179	100.0	100.0	39.3	100.0	100.0	100.0	100.0	6.8
180	100.0	100.0	41.8	100.0	100.0	100.0	100.0	8.4
181	100.0	100.0	44.3	100.0	100.0	100.0	100.0	10.1
182	100.0	100.0	46.6	100.0	100.0	100.0	100.0	11.9
183	100.0	100.0	48.8	100.0	100.0	100.0	100.0	13.5
184	100.0	100.0	51.2	100.0	100.0	100.0	100.0	15.3
185	100.0	100.0	53.4	100.0	100.0	100.0	100.0	17.1
186	100.0	100.0	55.9	100.0	100.0	100.0	100.0	18.9
187	100.0	100.0	58.5	100.0	100.0	100.0	100.0	20.7
188	100.0	100.0	60.8	100.0	100.0	100.0	100.0	22.5
189	100.0	100.0	63.0	100.0	100.0	100.0	100.0	24.2
190	100.0	100.0	65.2	100.0	100.0	100.0	100.0	26.2
191	100.0	100.0	67.5	100.0	100.0	100.0	100.0	28.0
192	100.0	100.0	69.9	100.0	100.0	100.0	100.0	29.8
193	100.0	100.0	72.0	100.0	100.0	100.0	100.0	31.6
194	100.0	100.0	74.5	100.0	100.0	100.0	100.0	33.5
195	100.0	100.0	76.9	100.0	100.0	100.0	100.0	35.2
196	100.0	100.0	79.3	100.0	100.0	100.0	100.0	36.9
197	100.0	100.0	81.7	100.0	100.0	100.0	100.0	38.6
198	100.0	100.0	84.0	100.0	100.0	100.0	100.0	40.2
199	100.0	100.0	86.8	100.0	100.0	100.0	100.0	42.1
200	100.0	100.0	89.1	100.0	100.0	100.0	100.0	43.8
201	100.0	100.0	91.4	100.0	100.0	100.0	100.0	45.6
202	100.0	100.0	93.8	100.0	100.0	100.0	100.0	47.4
203	100.0	100.0	96.1	100.0	100.0	100.0	100.0	49.1
204	100.0	100.0	98.5	100.0	100.0	100.0	100.0	51.1
205	100.0	100.0	100.0	100.0	100.0	100.0	100.0	52.7
206	100.0	100.0	100.0	100.0	100.0	100.0	100.0	54.6
207	100.0	100.0	100.0	100.0	100.0	100.0	100.0	56.6
208	100.0	100.0	100.0	100.0	100.0	100.0	100.0	58.3
209	100.0	100.0	100.0	100.0	100.0	100.0	100.0	60.3
210	100.0	100.0	100.0	100.0	100.0	100.0	100.0	61.9
211	100.0	100.0	100.0	100.0	100.0	100.0	100.0	63.6
212	100.0	100.0	100.0	100.0	100.0	100.0	100.0	65.2
213	100.0	100.0	100.0	100.0	100.0	100.0	100.0	67.0
214	100.0	100.0	100.0	100.0	100.0	100.0	100.0	68.7
215	100.0	100.0	100.0	100.0	100.0	100.0	100.0	70.6
216	100.0	100.0	100.0	100.0	100.0	100.0	100.0	72.4
217	100.0	100.0	100.0	100.0	100.0	100.0	100.0	74.4
