Name	project111
Expected duration	138
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	31.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	63.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	95.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	3.4	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	6.6	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	9.9	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	13.2	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	19.8	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	26.4	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	29.7	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	36.4	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	39.7	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	46.3	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	49.7	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	56.3	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	59.6	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	62.9	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	66.2	0.0	0.0	0.0	4.1	0.0	0.0
25	100.0	69.5	0.0	0.0	0.0	8.0	0.0	0.0
26	100.0	72.8	0.0	0.0	0.0	11.9	0.0	0.0
27	100.0	76.1	0.0	0.0	0.0	15.8	0.0	0.0
28	100.0	79.3	0.0	0.0	0.0	19.9	0.0	0.0
29	100.0	82.6	0.0	0.0	0.0	24.0	0.0	0.0
30	100.0	85.9	0.0	0.0	0.0	28.0	0.0	0.0
31	100.0	89.2	0.0	0.0	0.0	31.9	0.0	0.0
32	100.0	92.6	0.0	0.0	0.0	35.9	0.0	0.0
33	100.0	96.0	0.0	0.0	0.0	39.9	0.0	0.0
34	100.0	99.3	0.0	0.0	0.0	43.8	0.0	0.0
35	100.0	100.0	0.0	0.0	0.0	47.7	0.0	0.0
36	100.0	100.0	0.0	0.0	0.0	51.6	2.1	0.0
37	100.0	100.0	0.0	0.0	0.0	55.5	4.2	0.0
38	100.0	100.0	0.0	0.0	0.0	59.4	6.2	0.0
39	100.0	100.0	0.0	0.0	0.0	63.4	8.4	0.0
40	100.0	100.0	0.0	0.0	0.0	67.4	10.5	0.0
41	100.0	100.0	0.0	0.0	0.0	71.4	12.6	0.0
42	100.0	100.0	0.0	0.0	0.0	75.5	14.7	0.0
43	100.0	100.0	0.0	0.0	0.0	79.5	16.8	0.0
44	100.0	100.0	0.0	0.0	0.0	83.4	19.0	0.0
45	100.0	100.0	0.0	0.0	0.0	87.4	21.2	0.0
46	100.0	100.0	0.0	0.0	0.0	91.3	23.2	0.0
47	100.0	100.0	0.0	0.0	0.0	95.3	25.4	0.0
48	100.0	100.0	0.0	0.0	0.0	99.4	27.4	0.0
49	100.0	100.0	0.0	0.0	0.0	100.0	29.5	0.0
50	100.0	100.0	0.0	0.0	0.0	100.0	31.7	0.0
51	100.0	100.0	0.0	1.9	0.0	100.0	33.9	0.0
52	100.0	100.0	0.0	3.8	0.0	100.0	36.0	0.0
53	100.0	100.0	0.0	5.6	0.0	100.0	38.1	0.0
54	100.0	100.0	0.0	7.5	0.0	100.0	40.3	0.0
55	100.0	100.0	0.0	9.4	0.0	100.0	42.4	0.0
56	100.0	100.0	0.0	11.3	0.0	100.0	44.5	0.0
57	100.0	100.0	0.0	13.1	0.0	100.0	46.7	0.0
58	100.0	100.0	0.0	15.0	0.0	100.0	48.8	0.0
59	100.0	100.0	0.0	16.9	0.0	100.0	50.9	0.0
60	100.0	100.0	0.0	18.7	0.0	100.0	53.0	0.0
61	100.0	100.0	0.0	20.6	0.0	100.0	55.1	0.0
62	100.0	100.0	0.0	22.4	3.9	100.0	57.3	0.0
63	100.0	100.0	0.0	24.3	7.9	100.0	59.5	0.0
64	100.0	100.0	0.0	26.1	11.8	100.0	61.6	0.0
65	100.0	100.0	0.0	28.0	15.8	100.0	63.7	0.0
66	100.0	100.0	0.0	29.9	19.7	100.0	65.8	0.0
67	100.0	100.0	0.0	31.8	23.6	100.0	67.9	0.0
68	100.0	100.0	0.0	33.7	27.6	100.0	70.0	0.0
69	100.0	100.0	0.0	35.5	31.6	100.0	72.2	0.0
70	100.0	100.0	0.0	37.4	35.5	100.0	74.4	0.0
71	100.0	100.0	0.0	39.2	39.6	100.0	76.5	0.0
72	100.0	100.0	0.0	41.1	43.5	100.0	78.6	0.0
73	100.0	100.0	0.0	43.0	47.6	100.0	80.7	0.0
74	100.0	100.0	0.0	44.8	51.5	100.0	82.8	0.0
75	100.0	100.0	0.0	46.7	55.4	100.0	85.0	0.0
76	100.0	100.0	0.0	48.6	59.5	100.0	87.2	0.0
77	100.0	100.0	0.0	50.4	63.5	100.0	89.3	0.0
78	100.0	100.0	0.0	52.3	67.4	100.0	91.5	0.0
79	100.0	100.0	0.0	54.2	71.3	100.0	93.6	0.0
80	100.0	100.0	0.0	56.1	75.3	100.0	95.8	0.0
81	100.0	100.0	0.0	57.9	79.2	100.0	98.0	0.0
82	100.0	100.0	0.0	59.9	83.2	100.0	100.0	0.0
83	100.0	100.0	0.0	61.8	87.1	100.0	100.0	0.0
84	100.0	100.0	0.0	63.7	91.0	100.0	100.0	0.0
85	100.0	100.0	0.0	65.6	95.0	100.0	100.0	0.0
