Name	project028
Expected duration	164
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	30.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	46.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	67.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	86.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	5.1	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	8.2	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	9.7	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	11.9	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	14.4	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	15.9	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	17.9	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	19.8	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	21.6	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	22.8	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	25.3	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	26.9	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	28.2	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	30.1	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	31.3	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	32.7	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	34.6	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	37.7	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	39.7	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	41.6	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	43.4	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	45.6	0.0	0.0	0.0	0.0	0.0	0.0
34	100.0	46.8	0.0	0.0	0.0	0.0	0.0	0.0
35	100.0	48.4	0.0	0.0	0.0	0.0	0.0	0.0
36	100.0	49.8	0.0	0.0	0.0	0.0	0.0	0.0
37	100.0	52.4	0.0	0.0	0.0	0.0	0.0	0.0
38	100.0	54.7	0.0	0.0	0.0	0.0	0.0	0.0
39	100.0	56.2	0.0	0.0	0.0	0.0	0.0	0.0
40	100.0	57.7	0.0	0.0	0.0	0.0	0.0	0.0
41	100.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0
42	100.0	60.9	0.0	0.0	0.0	0.0	0.0	0.0
43	100.0	63.0	0.0	0.0	0.0	2.3	0.0	0.0
44	100.0	64.1	0.0	0.0	0.0	3.8	0.0	0.0
45	100.0	66.6	0.0	0.0	0.0	5.6	0.0	0.0
46	100.0	68.2	0.0	0.0	0.0	7.1	0.0	0.0
47	100.0	69.8	0.0	0.0	0.0	9.1	0.0	0.0
48	100.0	71.2	0.0	0.0	0.0	11.2	0.0	0.0
49	100.0	72.8	0.0	0.0	0.0	12.8	0.0	0.0
50	100.0	74.7	0.0	0.0	0.0	15.1	0.0	0.0
51	100.0	76.7	0.0	0.0	0.0	17.4	0.0	0.0
52	100.0	78.0	0.0	0.0	0.0	20.2	0.0	0.0
53	100.0	79.7	0.0	0.0	0.0	22.2	0.0	0.0
54	100.0	81.9	0.0	0.0	0.0	24.5	0.0	0.0
55	100.0	83.4	0.0	0.0	0.0	26.7	0.0	0.0
56	100.0	84.5	0.0	0.0	0.0	28.2	0.0	0.0
57	100.0	85.8	0.0	0.0	0.0	30.8	0.0	0.0
58	100.0	88.1	0.0	0.0	0.0	33.5	0.0	0.0
59	100.0	89.4	0.0	0.0	0.0	36.7	0.0	0.0
60	100.0	90.9	0.0	0.0	0.0	38.3	0.0	0.0
61	100.0	92.4	0.0	0.0	0.0	41.0	0.0	0.0
62	100.0	93.7	0.0	0.0	0.0	42.6	0.0	0.0
63	100.0	95.5	0.0	0.0	0.0	44.6	0.0	0.0
64	100.0	96.9	0.0	0.0	0.0	47.6	0.0	0.0
65	100.0	98.9	0.0	0.0	0.0	49.8	0.0	0.0
66	100.0	100.0	0.0	0.0	0.0	51.9	0.0	0.0
67	100.0	100.0	0.0	0.0	0.0	53.3	1.2	0.0
68	100.0	100.0	0.0	0.0	0.0	55.3	2.2	0.0
69	100.0	100.0	0.0	0.0	0.0	57.8	3.5	0.0
70	100.0	100.0	0.0	0.0	0.0	60.6	4.4	0.0
71	100.0	100.0	0.0	0.0	0.0	62.4	5.9	0.0
72	100.0	100.0	0.0	0.0	0.0	63.9	7.0	0.0
73	100.0	100.0	0.0	0.0	0.0	65.8	8.1	0.0
74	100.0	100.0	0.0	0.0	0.0	67.5	9.0	0.0
75	100.0	100.0	0.0	0.0	0.0	70.3	9.8	0.0
76	100.0	100.0	0.0	0.0	0.0	71.8	10.7	0.0
77	100.0	100.0	0.0	0.0	0.0	73.7	11.9	0.0
78	100.0	100.0	0.0	0.0	0.0	76.8	13.4	0.0
79	100.0	100.0	0.0	0.0	0.0	78.4	14.5	0.0
80	100.0	100.0	0.0	0.0	0.0	79.9	15.2	0.0
81	100.0	100.0	0.0	0.0	0.0	83.2	16.8	0.0
82	100.0	100.0	0.0	0.0	0.0	86.6	18.4	0.0
83	100.0	100.0	0.0	0.0	0.0	88.9	19.3	0.0
84	100.0	100.0	0.0	0.0	0.0	90.6	20.3	0.0
85	100.0	100.0	0.0	0.0	0.0	92.4	21.1	0.0
86	100.0	100.0	0.0	0.0	0.0	94.0	22.6	0.0
87	100.0	100.0	0.0	0.0	0.0	95.8	23.8	0.0
88	100.0	100.0	0.0	0.0	0.0	98.3	25.0	0.0
89	100.0	100.0	0.0	0.0	0.0	100.0	25.9	0.0
90	100.0	100.0	0.0	0.0	0.0	100.0	27.4	0.0
91	100.0	100.0	0.0	0.0	0.0	100.0	29.0	0.0
92	100.0	100.0	0.0	0.0	0.0	100.0	30.4	0.0
93	100.0	100.0	0.0	0.9	0.0	100.0	31.4	0.0
94	100.0	100.0	0.0	1.9	0.0	100.0	32.4	0.0
95	100.0	100.0	0.0	3.0	0.0	100.0	33.2	0.0
96	100.0	100.0	0.0	3.9	0.0	100.0	34.0	0.0
97	100.0	100.0	0.0	4.9	0.0	100.0	34.9	0.0
98	100.0	100.0	0.0	5.7	0.0	100.0	35.6	0.0
99	100.0	100.0	0.0	6.8	0.0	100.0	37.4	0.0
100	100.0	100.0	0.0	8.2	0.0	100.0	38.4	0.0
101	100.0	100.0	0.0	9.7	0.0	100.0	39.3	0.0
102	100.0	100.0	0.0	10.4	0.0	100.0	40.1	0.0
103	100.0	100.0	0.0	11.9	0.0	100.0	41.4	0.0
104	100.0	100.0	0.0	12.8	0.0	100.0	42.9	0.0
105	100.0	100.0	0.0	14.1	0.0	100.0	43.9	0.0
106	100.0	100.0	0.0	15.7	0.0	100.0	45.4	0.0
107	100.0	100.0	0.0	16.6	0.0	100.0	46.6	0.0
108	100.0	100.0	0.0	17.3	0.0	100.0	47.4	0.0
109	100.0	100.0	0.0	18.3	0.0	100.0	48.4	0.0
110	100.0	100.0	0.0	19.5	0.0	100.0	49.5	0.0
111	100.0	100.0	0.0	20.7	0.0	100.0	50.4	0.0
112	100.0	100.0	0.0	21.9	1.5	100.0	51.6	0.0
113	100.0	100.0	0.0	22.5	3.0	100.0	53.3	0.0
114	100.0	100.0	0.0	23.3	4.6	100.0	54.0	0.0
115	100.0	100.0	0.0	24.2	7.5	100.0	55.2	0.0
116	100.0	100.0	0.0	25.2	10.3	100.0	56.1	0.0
117	100.0	100.0	0.0	26.0	13.3	100.0	56.9	0.0
118	100.0	100.0	0.0	27.4	15.7	100.0	57.9	0.0
119	100.0	100.0	0.0	28.3	18.0	100.0	58.8	0.0
120	100.0	100.0	0.0	29.7	20.1	100.0	59.9	0.0
121	100.0	100.0	0.0	30.6	21.8	100.0	61.1	0.0
