Name	project059
Expected duration	148
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	33.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	98.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	3.2	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	6.4	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	9.6	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	12.8	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	15.9	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	19.1	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	22.3	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	25.5	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	28.7	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	31.9	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	35.1	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	38.2	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	41.4	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	44.6	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	47.8	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	54.2	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	57.4	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	60.6	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	63.8	0.0	0.0	0.0	3.9	0.0	0.0
25	100.0	67.0	0.0	0.0	0.0	7.9	0.0	0.0
26	100.0	70.2	0.0	0.0	0.0	11.9	0.0	0.0
27	100.0	73.4	0.0	0.0	0.0	15.8	0.0	0.0
28	100.0	76.6	0.0	0.0	0.0	19.8	0.0	0.0
29	100.0	79.7	0.0	0.0	0.0	23.7	0.0	0.0
30	100.0	83.0	0.0	0.0	0.0	27.7	0.0	0.0
31	100.0	86.1	0.0	0.0	0.0	31.7	0.0	0.0
32	100.0	89.3	0.0	0.0	0.0	35.6	0.0	0.0
33	100.0	92.5	0.0	0.0	0.0	39.5	0.0	0.0
34	100.0	95.7	0.0	0.0	0.0	43.5	0.0	0.0
35	100.0	98.9	0.0	0.0	0.0	47.4	0.0	0.0
36	100.0	100.0	0.0	0.0	0.0	51.4	0.0	0.0
37	100.0	100.0	0.0	0.0	0.0	55.3	2.0	0.0
38	100.0	100.0	0.0	0.0	0.0	59.3	4.0	0.0
39	100.0	100.0	0.0	0.0	0.0	63.3	6.0	0.0
40	100.0	100.0	0.0	0.0	0.0	67.3	8.1	0.0
41	100.0	100.0	0.0	0.0	0.0	71.2	10.1	0.0
42	100.0	100.0	0.0	0.0	0.0	75.1	12.1	0.0
43	100.0	100.0	0.0	0.0	0.0	79.1	14.1	0.0
44	100.0	100.0	0.0	0.0	0.0	83.0	16.1	0.0
45	100.0	100.0	0.0	0.0	0.0	87.0	18.1	0.0
46	100.0	100.0	0.0	0.0	0.0	90.9	20.1	0.0
47	100.0	100.0	0.0	0.0	0.0	94.9	22.2	0.0
48	100.0	100.0	0.0	0.0	0.0	98.8	24.2	0.0
49	100.0	100.0	0.0	0.0	0.0	100.0	26.2	0.0
50	100.0	100.0	0.0	0.0	0.0	100.0	28.2	0.0
51	100.0	100.0	0.0	0.0	0.0	100.0	30.3	0.0
52	100.0	100.0	0.0	1.8	0.0	100.0	32.3	0.0
53	100.0	100.0	0.0	3.6	0.0	100.0	34.3	0.0
54	100.0	100.0	0.0	5.4	0.0	100.0	36.3	0.0
55	100.0	100.0	0.0	7.2	0.0	100.0	38.4	0.0
56	100.0	100.0	0.0	9.0	0.0	100.0	40.4	0.0
57	100.0	100.0	0.0	10.8	0.0	100.0	42.4	0.0
58	100.0	100.0	0.0	12.6	0.0	100.0	44.4	0.0
59	100.0	100.0	0.0	14.4	0.0	100.0	46.4	0.0
60	100.0	100.0	0.0	16.2	0.0	100.0	48.5	0.0
61	100.0	100.0	0.0	18.0	0.0	100.0	50.5	0.0
62	100.0	100.0	0.0	19.8	0.0	100.0	52.5	0.0
63	100.0	100.0	0.0	21.6	0.0	100.0	54.5	0.0
64	100.0	100.0	0.0	23.4	3.9	100.0	56.5	0.0
65	100.0	100.0	0.0	25.2	7.9	100.0	58.6	0.0
66	100.0	100.0	0.0	27.0	11.9	100.0	60.6	0.0
67	100.0	100.0	0.0	28.8	15.8	100.0	62.6	0.0
68	100.0	100.0	0.0	30.6	19.8	100.0	64.6	0.0
69	100.0	100.0	0.0	32.4	23.7	100.0	66.6	0.0
70	100.0	100.0	0.0	34.2	27.6	100.0	68.6	0.0
71	100.0	100.0	0.0	36.0	31.6	100.0	70.6	0.0
72	100.0	100.0	0.0	37.7	35.6	100.0	72.7	0.0
73	100.0	100.0	0.0	39.5	39.5	100.0	74.7	0.0
74	100.0	100.0	0.0	41.3	43.5	100.0	76.7	0.0
75	100.0	100.0	0.0	43.1	47.4	100.0	78.7	0.0
76	100.0	100.0	0.0	44.9	51.4	100.0	80.7	0.0
77	100.0	100.0	0.0	46.7	55.3	100.0	82.7	0.0
78	100.0	100.0	0.0	48.5	59.2	100.0	84.8	0.0
79	100.0	100.0	0.0	50.3	63.2	100.0	86.8	0.0
80	100.0	100.0	0.0	52.1	67.2	100.0	88.8	0.0
81	100.0	100.0	0.0	53.9	71.1	100.0	90.9	0.0
82	100.0	100.0	0.0	55.7	75.1	100.0	92.9	0.0
83	100.0	100.0	0.0	57.5	79.0	100.0	94.9	0.0
84	100.0	100.0	0.0	59.3	83.0	100.0	96.9	0.0
85	100.0	100.0	0.0	61.1	87.0	100.0	99.0	0.0
86	100.0	100.0	0.0	62.9	90.9	100.0	100.0	0.0
87	100.0	100.0	0.0	64.7	94.9	100.0	100.0	0.0
88	100.0	100.0	0.0	66.5	98.8	100.0	100.0	0.0
89	100.0	100.0	0.0	68.3	100.0	100.0	100.0	0.0
90	100.0	100.0	0.0	70.1	100.0	100.0	100.0	0.0
91	100.0	100.0	0.0	71.9	100.0	100.0	100.0	0.0
92	100.0	100.0	0.0	73.7	100.0	100.0	100.0	0.0
93	100.0	100.0	0.0	75.5	100.0	100.0	100.0	0.0
94	100.0	100.0	0.0	77.3	100.0	100.0	100.0	0.0
95	100.0	100.0	0.0	79.1	100.0	100.0	100.0	0.0
96	100.0	100.0	0.0	80.9	100.0	100.0	100.0	0.0
97	100.0	100.0	0.0	82.7	100.0	100.0	100.0	0.0
98	100.0	100.0	0.0	84.5	100.0	100.0	100.0	0.0
99	100.0	100.0	0.0	86.3	100.0	100.0	100.0	0.0
100	100.0	100.0	0.0	88.0	100.0	100.0	100.0	0.0
101	100.0	100.0	0.0	89.8	100.0	100.0	100.0	0.0
102	100.0	100.0	0.0	91.6	100.0	100.0	100.0	0.0
103	100.0	100.0	0.0	93.4	100.0	100.0	100.0	0.0
104	100.0	100.0	0.0	95.2	100.0	100.0	100.0	0.0
105	100.0	100.0	0.0	97.0	100.0	100.0	100.0	0.0
106	100.0	100.0	0.0	98.8	100.0	100.0	100.0	0.0
107	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
108	100.0	100.0	3.7	100.0	100.0	100.0	100.0	0.0
109	100.0	100.0	7.3	100.0	100.0	100.0	100.0	0.0
110	100.0	100.0	11.0	100.0	100.0	100.0	100.0	0.0
111	100.0	100.0	14.6	100.0	100.0	100.0	100.0	0.0
112	100.0	100.0	18.3	100.0	100.0	100.0	100.0	0.0
113	100.0	100.0	21.9	100.0	100.0	100.0	100.0	0.0
114	100.0	100.0	25.6	100.0	100.0	100.0	100.0	0.0
115	100.0	100.0	29.3	100.0	100.0	100.0	100.0	0.0
116	100.0	100.0	32.9	100.0	100.0	100.0	100.0	0.0
117	100.0	100.0	36.6	100.0	100.0	100.0	100.0	2.7
118	100.0	100.0	40.2	100.0	100.0	100.0	100.0	5.4
119	100.0	100.0	43.9	100.0	100.0	100.0	100.0	8.0
120	100.0	100.0	47.6	100.0	100.0	100.0	100.0	10.7
121	100.0	100.0	51.2	100.0	100.0	100.0	100.0	13.3
122	100.0	100.0	54.9	100.0	100.0	100.0	100.0	16.0
123	100.0	100.0	58.5	100.0	100.0	100.0	100.0	18.7
124	100.0	100.0	62.2	100.0	100.0	100.0	100.0	21.4
125	100.0	100.0	65.9	100.0	100.0	100.0	100.0	24.0
126	100.0	100.0	69.5	100.0	100.0	100.0	100.0	26.7
127	100.0	100.0	73.2	100.0	100.0	100.0	100.0	29.4
128	100.0	100.0	76.8	100.0	100.0	100.0	100.0	32.1
129	100.0	100.0	80.5	100.0	100.0	100.0	100.0	34.7
130	100.0	100.0	84.1	100.0	100.0	100.0	100.0	37.4
131	100.0	100.0	87.8	100.0	100.0	100.0	100.0	40.1
132	100.0	100.0	91.4	100.0	100.0	100.0	100.0	42.7
133	100.0	100.0	95.1	100.0	100.0	100.0	100.0	45.4
134	100.0	100.0	98.8	100.0	100.0	100.0	100.0	48.0
135	100.0	100.0	100.0	100.0	100.0	100.0	100.0	50.7
136	100.0	100.0	100.0	100.0	100.0	100.0	100.0	53.4
137	100.0	100.0	100.0	100.0	100.0	100.0	100.0	56.1
138	100.0	100.0	100.0	100.0	100.0	100.0	100.0	58.8
139	100.0	100.0	100.0	100.0	100.0	100.0	100.0	61.4
140	100.0	100.0	100.0	100.0	100.0	100.0	100.0	64.1
141	100.0	100.0	100.0	100.0	100.0	100.0	100.0	66.8
142	100.0	100.0	100.0	100.0	100.0	100.0	100.0	69.4
143	100.0	100.0	100.0	100.0	100.0	100.0	100.0	72.1
144	100.0	100.0	100.0	100.0	100.0	100.0	100.0	74.8
145	100.0	100.0	100.0	100.0	100.0	100.0	100.0	77.5
146	100.0	100.0	100.0	100.0	100.0	100.0	100.0	80.1
147	100.0	100.0	100.0	100.0	100.0	100.0	100.0	82.8
148	100.0	100.0	100.0	100.0	100.0	100.0	100.0	85.4
149	100.0	100.0	100.0	100.0	100.0	100.0	100.0	88.1
150	100.0	100.0	100.0	100.0	100.0	100.0	100.0	90.8
151	100.0	100.0	100.0	100.0	100.0	100.0	100.0	93.5
152	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.1
153	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.8
154	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
