Name	project097
Expected duration	185
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	19.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	36.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	56.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	79.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	1.8	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	4.1	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	6.3	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	8.2	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	9.9	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	12.1	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	13.8	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	19.7	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	21.6	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	23.8	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	25.8	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	27.6	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	29.4	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	31.4	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	33.8	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	35.9	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	37.8	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	39.6	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	41.7	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	43.6	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	45.5	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	47.7	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	49.5	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	51.8	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	53.8	0.0	0.0	0.0	0.0	0.0	0.0
34	100.0	55.8	0.0	0.0	0.0	0.0	0.0	0.0
35	100.0	57.8	0.0	0.0	0.0	0.0	0.0	0.0
36	100.0	59.7	0.0	0.0	0.0	0.0	0.0	0.0
37	100.0	61.9	0.0	0.0	0.0	0.0	0.0	0.0
38	100.0	63.9	0.0	0.0	0.0	2.7	0.0	0.0
39	100.0	65.7	0.0	0.0	0.0	4.9	0.0	0.0
40	100.0	67.7	0.0	0.0	0.0	7.5	0.0	0.0
41	100.0	70.1	0.0	0.0	0.0	10.2	0.0	0.0
42	100.0	71.9	0.0	0.0	0.0	12.4	0.0	0.0
43	100.0	74.0	0.0	0.0	0.0	14.5	0.0	0.0
44	100.0	75.9	0.0	0.0	0.0	16.7	0.0	0.0
45	100.0	78.0	0.0	0.0	0.0	19.2	0.0	0.0
46	100.0	79.8	0.0	0.0	0.0	21.8	0.0	0.0
47	100.0	82.1	0.0	0.0	0.0	24.4	0.0	0.0
48	100.0	84.5	0.0	0.0	0.0	26.7	0.0	0.0
49	100.0	86.6	0.0	0.0	0.0	29.0	0.0	0.0
50	100.0	88.3	0.0	0.0	0.0	31.7	0.0	0.0
51	100.0	90.0	0.0	0.0	0.0	33.8	0.0	0.0
52	100.0	91.8	0.0	0.0	0.0	35.9	0.0	0.0
53	100.0	93.6	0.0	0.0	0.0	38.5	0.0	0.0
54	100.0	96.1	0.0	0.0	0.0	41.0	0.0	0.0
55	100.0	98.2	0.0	0.0	0.0	43.2	0.0	0.0
56	100.0	100.0	0.0	0.0	0.0	45.8	0.0	0.0
57	100.0	100.0	0.0	0.0	0.0	47.9	1.3	0.0
58	100.0	100.0	0.0	0.0	0.0	50.2	2.7	0.0
59	100.0	100.0	0.0	0.0	0.0	52.6	3.9	0.0
60	100.0	100.0	0.0	0.0	0.0	55.2	5.2	0.0
61	100.0	100.0	0.0	0.0	0.0	57.7	6.5	0.0
62	100.0	100.0	0.0	0.0	0.0	60.2	7.8	0.0
63	100.0	100.0	0.0	0.0	0.0	63.1	9.0	0.0
64	100.0	100.0	0.0	0.0	0.0	65.2	10.4	0.0
65	100.0	100.0	0.0	0.0	0.0	67.4	11.6	0.0
66	100.0	100.0	0.0	0.0	0.0	70.4	12.9	0.0
67	100.0	100.0	0.0	0.0	0.0	73.4	14.0	0.0
68	100.0	100.0	0.0	0.0	0.0	75.5	15.2	0.0
69	100.0	100.0	0.0	0.0	0.0	78.3	16.5	0.0
70	100.0	100.0	0.0	0.0	0.0	80.5	17.9	0.0
71	100.0	100.0	0.0	0.0	0.0	82.9	19.1	0.0
72	100.0	100.0	0.0	0.0	0.0	85.4	20.3	0.0
73	100.0	100.0	0.0	0.0	0.0	87.9	21.4	0.0
74	100.0	100.0	0.0	0.0	0.0	90.1	22.6	0.0
75	100.0	100.0	0.0	0.0	0.0	92.3	23.7	0.0
76	100.0	100.0	0.0	0.0	0.0	94.4	25.0	0.0
77	100.0	100.0	0.0	0.0	0.0	96.8	26.3	0.0
78	100.0	100.0	0.0	0.0	0.0	99.6	27.6	0.0
79	100.0	100.0	0.0	0.0	0.0	100.0	29.1	0.0
80	100.0	100.0	0.0	0.0	0.0	100.0	30.3	0.0
81	100.0	100.0	0.0	1.3	0.0	100.0	31.5	0.0
82	100.0	100.0	0.0	2.5	0.0	100.0	32.6	0.0
83	100.0	100.0	0.0	3.7	0.0	100.0	34.0	0.0
84	100.0	100.0	0.0	4.8	0.0	100.0	35.5	0.0
85	100.0	100.0	0.0	5.9	0.0	100.0	36.7	0.0
86	100.0	100.0	0.0	7.0	0.0	100.0	38.3	0.0
87	100.0	100.0	0.0	8.4	0.0	100.0	39.6	0.0
88	100.0	100.0	0.0	9.5	0.0	100.0	40.8	0.0
89	100.0	100.0	0.0	10.6	0.0	100.0	42.2	0.0
90	100.0	100.0	0.0	11.7	0.0	100.0	43.5	0.0
91	100.0	100.0	0.0	12.7	0.0	100.0	44.6	0.0
92	100.0	100.0	0.0	13.7	0.0	100.0	46.0	0.0
93	100.0	100.0	0.0	14.7	0.0	100.0	47.1	0.0
94	100.0	100.0	0.0	15.8	0.0	100.0	48.3	0.0
95	100.0	100.0	0.0	16.8	0.0	100.0	49.4	0.0
96	100.0	100.0	0.0	17.9	0.0	100.0	50.5	0.0
97	100.0	100.0	0.0	19.0	0.0	100.0	51.6	0.0
98	100.0	100.0	0.0	20.3	0.0	100.0	52.8	0.0
99	100.0	100.0	0.0	21.6	2.7	100.0	54.2	0.0
100	100.0	100.0	0.0	22.6	5.1	100.0	55.6	0.0
101	100.0	100.0	0.0	23.9	7.1	100.0	56.7	0.0
102	100.0	100.0	0.0	25.0	9.6	100.0	57.8	0.0
103	100.0	100.0	0.0	26.0	12.4	100.0	59.2	0.0
104	100.0	100.0	0.0	27.1	14.7	100.0	60.5	0.0
105	100.0	100.0	0.0	28.3	17.3	100.0	61.8	0.0
106	100.0	100.0	0.0	29.3	19.9	100.0	63.3	0.0
107	100.0	100.0	0.0	30.6	22.2	100.0	64.5	0.0
108	100.0	100.0	0.0	31.8	24.7	100.0	65.8	0.0
109	100.0	100.0	0.0	32.9	26.8	100.0	67.1	0.0
110	100.0	100.0	0.0	34.0	29.3	100.0	68.2	0.0
111	100.0	100.0	0.0	35.2	32.0	100.0	69.5	0.0
112	100.0	100.0	0.0	36.5	34.2	100.0	70.8	0.0
113	100.0	100.0	0.0	37.6	36.4	100.0	72.1	0.0
114	100.0	100.0	0.0	38.8	38.7	100.0	73.4	0.0
115	100.0	100.0	0.0	40.0	40.9	100.0	74.5	0.0
116	100.0	100.0	0.0	41.2	44.0	100.0	75.7	0.0
117	100.0	100.0	0.0	42.4	46.3	100.0	77.1	0.0
118	100.0	100.0	0.0	43.4	48.3	100.0	78.3	0.0
119	100.0	100.0	0.0	44.7	50.8	100.0	79.6	0.0
120	100.0	100.0	0.0	45.7	53.0	100.0	80.8	0.0
121	100.0	100.0	0.0	46.8	55.1	100.0	82.0	0.0
122	100.0	100.0	0.0	47.8	57.2	100.0	83.6	0.0
123	100.0	100.0	0.0	48.9	60.0	100.0	84.9	0.0
124	100.0	100.0	0.0	50.1	62.2	100.0	86.2	0.0
125	100.0	100.0	0.0	51.2	65.1	100.0	87.7	0.0
126	100.0	100.0	0.0	52.3	67.8	100.0	89.2	0.0
127	100.0	100.0	0.0	53.3	70.4	100.0	90.6	0.0
128	100.0	100.0	0.0	54.6	72.6	100.0	92.2	0.0
129	100.0	100.0	0.0	55.7	75.0	100.0	93.4	0.0
130	100.0	100.0	0.0	56.7	77.3	100.0	94.7	0.0
131	100.0	100.0	0.0	57.8	79.8	100.0	95.8	0.0
132	100.0	100.0	0.0	59.1	82.6	100.0	96.9	0.0
133	100.0	100.0	0.0	60.4	85.3	100.0	98.2	0.0
134	100.0	100.0	0.0	61.7	87.9	100.0	99.6	0.0
135	100.0	100.0	0.0	62.7	90.1	100.0	100.0	0.0
136	100.0	100.0	0.0	63.7	92.6	100.0	100.0	0.0
137	100.0	100.0	0.0	64.9	95.0	100.0	100.0	0.0
138	100.0	100.0	0.0	65.9	97.8	100.0	100.0	0.0
139	100.0	100.0	0.0	67.0	100.0	100.0	100.0	0.0
140	100.0	100.0	0.0	68.1	100.0	100.0	100.0	0.0
141	100.0	100.0	0.0	69.5	100.0	100.0	100.0	0.0
142	100.0	100.0	0.0	70.6	100.0	100.0	100.0	0.0
