Name	project103
Expected duration	193
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	21.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	64.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	86.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	4.1	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	6.3	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	8.4	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	10.5	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	12.8	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	14.9	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	17.1	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	19.2	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	21.2	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	23.2	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	25.3	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	27.4	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	29.7	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	31.9	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	34.3	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	36.4	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	40.6	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	42.7	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	44.8	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	51.1	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	53.5	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	55.5	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	57.5	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	59.8	0.0	0.0	0.0	0.0	0.0	0.0
34	100.0	61.9	0.0	0.0	0.0	0.0	0.0	0.0
35	100.0	64.0	0.0	0.0	0.0	2.8	0.0	0.0
36	100.0	66.1	0.0	0.0	0.0	5.5	0.0	0.0
37	100.0	68.2	0.0	0.0	0.0	8.1	0.0	0.0
38	100.0	70.3	0.0	0.0	0.0	10.8	0.0	0.0
39	100.0	72.2	0.0	0.0	0.0	13.6	0.0	0.0
40	100.0	74.3	0.0	0.0	0.0	16.4	0.0	0.0
41	100.0	76.4	0.0	0.0	0.0	18.9	0.0	0.0
42	100.0	78.4	0.0	0.0	0.0	21.5	0.0	0.0
43	100.0	80.4	0.0	0.0	0.0	24.0	0.0	0.0
44	100.0	82.4	0.0	0.0	0.0	26.9	0.0	0.0
45	100.0	84.4	0.0	0.0	0.0	29.4	0.0	0.0
46	100.0	86.4	0.0	0.0	0.0	31.8	0.0	0.0
47	100.0	88.5	0.0	0.0	0.0	34.3	0.0	0.0
48	100.0	90.5	0.0	0.0	0.0	37.1	0.0	0.0
49	100.0	92.5	0.0	0.0	0.0	39.6	0.0	0.0
50	100.0	94.6	0.0	0.0	0.0	42.2	0.0	0.0
51	100.0	96.5	0.0	0.0	0.0	44.7	0.0	0.0
52	100.0	98.5	0.0	0.0	0.0	47.5	0.0	0.0
53	100.0	100.0	0.0	0.0	0.0	50.0	0.0	0.0
54	100.0	100.0	0.0	0.0	0.0	52.7	1.4	0.0
55	100.0	100.0	0.0	0.0	0.0	55.6	2.8	0.0
56	100.0	100.0	0.0	0.0	0.0	58.3	4.2	0.0
57	100.0	100.0	0.0	0.0	0.0	60.8	5.5	0.0
