Name	project063
Expected duration	141
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	33.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	66.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	99.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	3.3	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	6.7	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	13.3	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	16.7	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	23.3	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	26.6	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	33.3	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	36.6	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	43.3	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	46.6	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	53.3	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	56.6	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	63.3	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	66.6	0.0	0.0	0.0	4.2	0.0	0.0
25	100.0	70.0	0.0	0.0	0.0	8.3	0.0	0.0
26	100.0	73.3	0.0	0.0	0.0	12.5	0.0	0.0
27	100.0	76.6	0.0	0.0	0.0	16.7	0.0	0.0
28	100.0	80.0	0.0	0.0	0.0	20.8	0.0	0.0
29	100.0	83.3	0.0	0.0	0.0	25.0	0.0	0.0
30	100.0	86.6	0.0	0.0	0.0	29.1	0.0	0.0
31	100.0	89.9	0.0	0.0	0.0	33.3	0.0	0.0
32	100.0	93.3	0.0	0.0	0.0	37.5	0.0	0.0
33	100.0	96.6	0.0	0.0	0.0	41.6	0.0	0.0
34	100.0	99.9	0.0	0.0	0.0	45.8	0.0	0.0
35	100.0	100.0	0.0	0.0	0.0	50.0	0.0	0.0
36	100.0	100.0	0.0	0.0	0.0	54.1	2.2	0.0
37	100.0	100.0	0.0	0.0	0.0	58.3	4.3	0.0
38	100.0	100.0	0.0	0.0	0.0	62.5	6.5	0.0
39	100.0	100.0	0.0	0.0	0.0	66.6	8.7	0.0
40	100.0	100.0	0.0	0.0	0.0	70.8	10.9	0.0
41	100.0	100.0	0.0	0.0	0.0	75.0	13.0	0.0
42	100.0	100.0	0.0	0.0	0.0	79.1	15.2	0.0
43	100.0	100.0	0.0	0.0	0.0	83.3	17.4	0.0
44	100.0	100.0	0.0	0.0	0.0	87.4	19.6	0.0
45	100.0	100.0	0.0	0.0	0.0	91.6	21.7	0.0
46	100.0	100.0	0.0	0.0	0.0	95.8	23.9	0.0
47	100.0	100.0	0.0	0.0	0.0	99.9	26.1	0.0
48	100.0	100.0	0.0	0.0	0.0	100.0	28.2	0.0
49	100.0	100.0	0.0	0.0	0.0	100.0	30.4	0.0
50	100.0	100.0	0.0	1.9	0.0	100.0	32.6	0.0
51	100.0	100.0	0.0	3.8	0.0	100.0	34.8	0.0
52	100.0	100.0	0.0	5.8	0.0	100.0	36.9	0.0
53	100.0	100.0	0.0	7.7	0.0	100.0	39.1	0.0
54	100.0	100.0	0.0	9.6	0.0	100.0	41.3	0.0
55	100.0	100.0	0.0	11.5	0.0	100.0	43.5	0.0
56	100.0	100.0	0.0	13.5	0.0	100.0	45.6	0.0
57	100.0	100.0	0.0	15.4	0.0	100.0	47.8	0.0
58	100.0	100.0	0.0	17.3	0.0	100.0	50.0	0.0
59	100.0	100.0	0.0	19.2	0.0	100.0	52.1	0.0
60	100.0	100.0	0.0	21.1	0.0	100.0	54.3	0.0
61	100.0	100.0	0.0	23.1	4.2	100.0	56.5	0.0
62	100.0	100.0	0.0	25.0	8.3	100.0	58.7	0.0
