Name	project090
Expected duration	173
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	33.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	66.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	2.8	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	5.6	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	8.3	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	11.1	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	13.9	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	16.7	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	19.4	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	22.2	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	27.8	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	30.6	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	33.3	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	36.1	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	38.9	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	41.7	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	44.4	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	47.2	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	52.8	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	55.6	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	58.3	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	61.1	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	63.9	0.0	0.0	0.0	3.4	0.0	0.0
28	100.0	66.7	0.0	0.0	0.0	6.9	0.0	0.0
29	100.0	69.4	0.0	0.0	0.0	10.3	0.0	0.0
30	100.0	72.2	0.0	0.0	0.0	13.8	0.0	0.0
31	100.0	75.0	0.0	0.0	0.0	17.2	0.0	0.0
32	100.0	77.8	0.0	0.0	0.0	20.7	0.0	0.0
33	100.0	80.6	0.0	0.0	0.0	24.1	0.0	0.0
34	100.0	83.3	0.0	0.0	0.0	27.6	0.0	0.0
35	100.0	86.1	0.0	0.0	0.0	31.0	0.0	0.0
36	100.0	88.9	0.0	0.0	0.0	34.5	0.0	0.0
37	100.0	91.7	0.0	0.0	0.0	37.9	0.0	0.0
38	100.0	94.4	0.0	0.0	0.0	41.4	0.0	0.0
39	100.0	97.2	0.0	0.0	0.0	44.8	0.0	0.0
40	100.0	100.0	0.0	0.0	0.0	48.3	0.0	0.0
41	100.0	100.0	0.0	0.0	0.0	51.7	0.0	0.0
42	100.0	100.0	0.0	0.0	0.0	55.2	1.8	0.0
43	100.0	100.0	0.0	0.0	0.0	58.6	3.5	0.0
44	100.0	100.0	0.0	0.0	0.0	62.1	5.3	0.0
45	100.0	100.0	0.0	0.0	0.0	65.5	7.0	0.0
46	100.0	100.0	0.0	0.0	0.0	69.0	8.8	0.0
47	100.0	100.0	0.0	0.0	0.0	72.4	10.5	0.0
48	100.0	100.0	0.0	0.0	0.0	75.9	12.3	0.0
49	100.0	100.0	0.0	0.0	0.0	79.3	14.0	0.0
50	100.0	100.0	0.0	0.0	0.0	82.8	15.8	0.0
51	100.0	100.0	0.0	0.0	0.0	86.2	17.5	0.0
52	100.0	100.0	0.0	0.0	0.0	89.7	19.3	0.0
53	100.0	100.0	0.0	0.0	0.0	93.1	21.1	0.0
54	100.0	100.0	0.0	0.0	0.0	96.5	22.8	0.0
55	100.0	100.0	0.0	0.0	0.0	100.0	24.6	0.0
56	100.0	100.0	0.0	0.0	0.0	100.0	26.3	0.0
57	100.0	100.0	0.0	0.0	0.0	100.0	28.1	0.0
58	100.0	100.0	0.0	0.0	0.0	100.0	29.8	0.0
59	100.0	100.0	0.0	0.0	0.0	100.0	31.6	0.0
60	100.0	100.0	0.0	1.6	0.0	100.0	33.3	0.0
