Name	project092
Expected duration	188
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	12.5	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	22.5	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	27.5	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	32.5	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	37.5	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	42.5	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	47.5	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	52.5	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	57.5	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	62.5	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	65.0	0.0	0.0	0.0	3.1	0.0	0.0
32	100.0	67.5	0.0	0.0	0.0	6.2	0.0	0.0
33	100.0	70.0	0.0	0.0	0.0	9.4	0.0	0.0
34	100.0	72.5	0.0	0.0	0.0	12.5	0.0	0.0
35	100.0	75.0	0.0	0.0	0.0	15.6	0.0	0.0
36	100.0	77.5	0.0	0.0	0.0	18.7	0.0	0.0
37	100.0	80.0	0.0	0.0	0.0	21.9	0.0	0.0
38	100.0	82.5	0.0	0.0	0.0	25.0	0.0	0.0
39	100.0	85.0	0.0	0.0	0.0	28.1	0.0	0.0
40	100.0	87.5	0.0	0.0	0.0	31.2	0.0	0.0
41	100.0	90.0	0.0	0.0	0.0	34.4	0.0	0.0
42	100.0	92.5	0.0	0.0	0.0	37.5	0.0	0.0
43	100.0	95.0	0.0	0.0	0.0	40.6	0.0	0.0
44	100.0	97.5	0.0	0.0	0.0	43.7	0.0	0.0
45	100.0	100.0	0.0	0.0	0.0	46.9	0.0	0.0
46	100.0	100.0	0.0	0.0	0.0	50.0	0.0	0.0
47	100.0	100.0	0.0	0.0	0.0	53.1	1.6	0.0
48	100.0	100.0	0.0	0.0	0.0	56.2	3.2	0.0
49	100.0	100.0	0.0	0.0	0.0	59.4	4.8	0.0
50	100.0	100.0	0.0	0.0	0.0	62.5	6.5	0.0
51	100.0	100.0	0.0	0.0	0.0	65.6	8.1	0.0
52	100.0	100.0	0.0	0.0	0.0	68.7	9.7	0.0
