Name	project068
Expected duration	150
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	66.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	99.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	3.1	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	6.2	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	9.3	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	12.4	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	15.5	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	18.6	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	21.7	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	24.8	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	27.9	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	34.1	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	40.3	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	43.4	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	46.5	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	49.6	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	52.7	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	55.8	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	62.1	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	65.2	0.0	0.0	0.0	3.8	0.0	0.0
26	100.0	68.3	0.0	0.0	0.0	7.6	0.0	0.0
27	100.0	71.4	0.0	0.0	0.0	11.5	0.0	0.0
28	100.0	74.4	0.0	0.0	0.0	15.3	0.0	0.0
29	100.0	77.5	0.0	0.0	0.0	19.1	0.0	0.0
30	100.0	80.7	0.0	0.0	0.0	22.9	0.0	0.0
31	100.0	83.7	0.0	0.0	0.0	26.7	0.0	0.0
32	100.0	86.8	0.0	0.0	0.0	30.6	0.0	0.0
33	100.0	89.9	0.0	0.0	0.0	34.4	0.0	0.0
34	100.0	93.0	0.0	0.0	0.0	38.2	0.0	0.0
35	100.0	96.1	0.0	0.0	0.0	42.0	0.0	0.0
36	100.0	99.2	0.0	0.0	0.0	45.8	0.0	0.0
37	100.0	100.0	0.0	0.0	0.0	49.6	0.0	0.0
38	100.0	100.0	0.0	0.0	0.0	53.5	2.0	0.0
39	100.0	100.0	0.0	0.0	0.0	57.3	4.0	0.0
40	100.0	100.0	0.0	0.0	0.0	61.1	6.1	0.0
41	100.0	100.0	0.0	0.0	0.0	64.9	8.1	0.0
42	100.0	100.0	0.0	0.0	0.0	68.7	10.1	0.0
43	100.0	100.0	0.0	0.0	0.0	72.5	12.1	0.0
44	100.0	100.0	0.0	0.0	0.0	76.3	14.2	0.0
45	100.0	100.0	0.0	0.0	0.0	80.2	16.2	0.0
46	100.0	100.0	0.0	0.0	0.0	84.0	18.2	0.0
47	100.0	100.0	0.0	0.0	0.0	87.8	20.2	0.0
48	100.0	100.0	0.0	0.0	0.0	91.6	22.3	0.0
49	100.0	100.0	0.0	0.0	0.0	95.4	24.3	0.0
50	100.0	100.0	0.0	0.0	0.0	99.2	26.3	0.0
51	100.0	100.0	0.0	0.0	0.0	100.0	28.3	0.0
52	100.0	100.0	0.0	0.0	0.0	100.0	30.4	0.0
53	100.0	100.0	0.0	1.8	0.0	100.0	32.4	0.0
54	100.0	100.0	0.0	3.6	0.0	100.0	34.4	0.0
55	100.0	100.0	0.0	5.4	0.0	100.0	36.4	0.0
56	100.0	100.0	0.0	7.2	0.0	100.0	38.5	0.0
57	100.0	100.0	0.0	9.0	0.0	100.0	40.5	0.0
58	100.0	100.0	0.0	10.8	0.0	100.0	42.5	0.0
59	100.0	100.0	0.0	12.6	0.0	100.0	44.5	0.0
60	100.0	100.0	0.0	14.4	0.0	100.0	46.6	0.0
61	100.0	100.0	0.0	16.2	0.0	100.0	48.6	0.0
62	100.0	100.0	0.0	18.0	0.0	100.0	50.6	0.0
63	100.0	100.0	0.0	19.8	0.0	100.0	52.6	0.0
64	100.0	100.0	0.0	21.6	0.0	100.0	54.7	0.0
65	100.0	100.0	0.0	23.4	3.8	100.0	56.7	0.0
66	100.0	100.0	0.0	25.2	7.6	100.0	58.7	0.0
67	100.0	100.0	0.0	27.0	11.5	100.0	60.8	0.0
68	100.0	100.0	0.0	28.9	15.3	100.0	62.8	0.0
69	100.0	100.0	0.0	30.7	19.1	100.0	64.8	0.0
70	100.0	100.0	0.0	32.5	22.9	100.0	66.8	0.0
71	100.0	100.0	0.0	34.3	26.7	100.0	68.9	0.0
72	100.0	100.0	0.0	36.1	30.5	100.0	70.9	0.0
73	100.0	100.0	0.0	37.9	34.3	100.0	72.9	0.0
74	100.0	100.0	0.0	39.7	38.2	100.0	74.9	0.0
75	100.0	100.0	0.0	41.5	42.0	100.0	77.0	0.0
76	100.0	100.0	0.0	43.3	45.8	100.0	79.0	0.0
77	100.0	100.0	0.0	45.1	49.6	100.0	81.0	0.0
78	100.0	100.0	0.0	46.9	53.4	100.0	83.0	0.0
79	100.0	100.0	0.0	48.7	57.2	100.0	85.1	0.0
80	100.0	100.0	0.0	50.5	61.1	100.0	87.1	0.0
81	100.0	100.0	0.0	52.4	64.9	100.0	89.1	0.0
82	100.0	100.0	0.0	54.2	68.7	100.0	91.1	0.0
83	100.0	100.0	0.0	56.0	72.5	100.0	93.2	0.0
84	100.0	100.0	0.0	57.8	76.3	100.0	95.2	0.0
85	100.0	100.0	0.0	59.6	80.1	100.0	97.2	0.0
86	100.0	100.0	0.0	61.4	84.0	100.0	99.2	0.0
87	100.0	100.0	0.0	63.2	87.8	100.0	100.0	0.0
88	100.0	100.0	0.0	65.0	91.6	100.0	100.0	0.0
89	100.0	100.0	0.0	66.8	95.4	100.0	100.0	0.0
90	100.0	100.0	0.0	68.6	99.2	100.0	100.0	0.0
91	100.0	100.0	0.0	70.4	100.0	100.0	100.0	0.0
92	100.0	100.0	0.0	72.2	100.0	100.0	100.0	0.0
93	100.0	100.0	0.0	74.0	100.0	100.0	100.0	0.0
94	100.0	100.0	0.0	75.8	100.0	100.0	100.0	0.0
95	100.0	100.0	0.0	77.6	100.0	100.0	100.0	0.0
96	100.0	100.0	0.0	79.4	100.0	100.0	100.0	0.0
97	100.0	100.0	0.0	81.2	100.0	100.0	100.0	0.0
98	100.0	100.0	0.0	83.0	100.0	100.0	100.0	0.0
99	100.0	100.0	0.0	84.8	100.0	100.0	100.0	0.0
100	100.0	100.0	0.0	86.6	100.0	100.0	100.0	0.0
101	100.0	100.0	0.0	88.4	100.0	100.0	100.0	0.0
102	100.0	100.0	0.0	90.3	100.0	100.0	100.0	0.0
103	100.0	100.0	0.0	92.1	100.0	100.0	100.0	0.0
104	100.0	100.0	0.0	93.9	100.0	100.0	100.0	0.0
105	100.0	100.0	0.0	95.7	100.0	100.0	100.0	0.0
106	100.0	100.0	0.0	97.5	100.0	100.0	100.0	0.0
107	100.0	100.0	0.0	99.3	100.0	100.0	100.0	0.0
108	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
109	100.0	100.0	3.7	100.0	100.0	100.0	100.0	0.0
110	100.0	100.0	7.4	100.0	100.0	100.0	100.0	0.0
111	100.0	100.0	11.0	100.0	100.0	100.0	100.0	0.0
112	100.0	100.0	14.7	100.0	100.0	100.0	100.0	0.0
113	100.0	100.0	18.4	100.0	100.0	100.0	100.0	0.0
114	100.0	100.0	22.0	100.0	100.0	100.0	100.0	0.0
115	100.0	100.0	25.7	100.0	100.0	100.0	100.0	0.0
116	100.0	100.0	29.4	100.0	100.0	100.0	100.0	0.0
117	100.0	100.0	33.0	100.0	100.0	100.0	100.0	0.0
118	100.0	100.0	36.7	100.0	100.0	100.0	100.0	2.7
119	100.0	100.0	40.4	100.0	100.0	100.0	100.0	5.4
120	100.0	100.0	44.0	100.0	100.0	100.0	100.0	8.0
121	100.0	100.0	47.7	100.0	100.0	100.0	100.0	10.7
122	100.0	100.0	51.4	100.0	100.0	100.0	100.0	13.4
123	100.0	100.0	55.1	100.0	100.0	100.0	100.0	16.1
124	100.0	100.0	58.7	100.0	100.0	100.0	100.0	18.8
125	100.0	100.0	62.4	100.0	100.0	100.0	100.0	21.5
126	100.0	100.0	66.1	100.0	100.0	100.0	100.0	24.1
127	100.0	100.0	69.8	100.0	100.0	100.0	100.0	26.8
128	100.0	100.0	73.5	100.0	100.0	100.0	100.0	29.5
129	100.0	100.0	77.1	100.0	100.0	100.0	100.0	32.2
130	100.0	100.0	80.8	100.0	100.0	100.0	100.0	34.9
131	100.0	100.0	84.5	100.0	100.0	100.0	100.0	37.6
132	100.0	100.0	88.2	100.0	100.0	100.0	100.0	40.3
133	100.0	100.0	91.9	100.0	100.0	100.0	100.0	42.9
134	100.0	100.0	95.5	100.0	100.0	100.0	100.0	45.6
135	100.0	100.0	99.2	100.0	100.0	100.0	100.0	48.3
136	100.0	100.0	100.0	100.0	100.0	100.0	100.0	51.0
137	100.0	100.0	100.0	100.0	100.0	100.0	100.0	53.6
138	100.0	100.0	100.0	100.0	100.0	100.0	100.0	56.3
139	100.0	100.0	100.0	100.0	100.0	100.0	100.0	59.0
140	100.0	100.0	100.0	100.0	100.0	100.0	100.0	61.7
141	100.0	100.0	100.0	100.0	100.0	100.0	100.0	64.4
142	100.0	100.0	100.0	100.0	100.0	100.0	100.0	67.1
143	100.0	100.0	100.0	100.0	100.0	100.0	100.0	69.8
144	100.0	100.0	100.0	100.0	100.0	100.0	100.0	72.5
145	100.0	100.0	100.0	100.0	100.0	100.0	100.0	75.2
146	100.0	100.0	100.0	100.0	100.0	100.0	100.0	77.8
147	100.0	100.0	100.0	100.0	100.0	100.0	100.0	80.5
148	100.0	100.0	100.0	100.0	100.0	100.0	100.0	83.2
149	100.0	100.0	100.0	100.0	100.0	100.0	100.0	85.9
150	100.0	100.0	100.0	100.0	100.0	100.0	100.0	88.5
151	100.0	100.0	100.0	100.0	100.0	100.0	100.0	91.2
152	100.0	100.0	100.0	100.0	100.0	100.0	100.0	93.9
153	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.6
154	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.3
155	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
