Name	project120
Expected duration	183
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	24.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	49.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	73.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	98.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	12.5	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	15.1	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	17.6	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	20.1	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	22.6	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	25.1	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	27.6	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	30.1	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	32.6	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	35.2	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	37.7	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	40.2	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	42.7	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	45.3	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	47.8	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	50.3	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	52.8	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	55.3	0.0	0.0	0.0	0.0	0.0	0.0
