Name	project096
Expected duration	145
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	27.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	58.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	88.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	5.9	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	8.6	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	11.4	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	14.4	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	17.2	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	20.1	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	22.9	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	25.6	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	28.4	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	31.1	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	33.8	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	36.7	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	39.3	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	42.4	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	45.3	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	48.1	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	50.9	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	53.7	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	56.5	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	59.3	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	62.1	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	64.9	0.0	0.0	0.0	3.3	0.0	0.0
28	100.0	67.8	0.0	0.0	0.0	7.2	0.0	0.0
29	100.0	70.5	0.0	0.0	0.0	10.5	0.0	0.0
30	100.0	73.4	0.0	0.0	0.0	14.3	0.0	0.0
31	100.0	76.1	0.0	0.0	0.0	17.7	0.0	0.0
32	100.0	79.0	0.0	0.0	0.0	21.2	0.0	0.0
33	100.0	81.7	0.0	0.0	0.0	24.8	0.0	0.0
34	100.0	84.7	0.0	0.0	0.0	28.1	0.0	0.0
35	100.0	87.5	0.0	0.0	0.0	31.7	0.0	0.0
36	100.0	90.3	0.0	0.0	0.0	35.0	0.0	0.0
37	100.0	93.2	0.0	0.0	0.0	38.5	0.0	0.0
38	100.0	95.9	0.0	0.0	0.0	41.8	0.0	0.0
39	100.0	98.7	0.0	0.0	0.0	45.7	0.0	0.0
40	100.0	100.0	0.0	0.0	0.0	49.3	0.0	0.0
41	100.0	100.0	0.0	0.0	0.0	52.6	2.0	0.0
42	100.0	100.0	0.0	0.0	0.0	56.2	3.9	0.0
43	100.0	100.0	0.0	0.0	0.0	59.8	5.7	0.0
44	100.0	100.0	0.0	0.0	0.0	63.1	7.5	0.0
45	100.0	100.0	0.0	0.0	0.0	66.6	9.4	0.0
46	100.0	100.0	0.0	0.0	0.0	70.0	11.3	0.0
47	100.0	100.0	0.0	0.0	0.0	73.7	13.2	0.0
48	100.0	100.0	0.0	0.0	0.0	77.2	15.0	0.0
49	100.0	100.0	0.0	0.0	0.0	81.0	16.9	0.0
50	100.0	100.0	0.0	0.0	0.0	84.6	18.7	0.0
51	100.0	100.0	0.0	0.0	0.0	88.3	20.4	0.0
52	100.0	100.0	0.0	0.0	0.0	91.6	22.3	0.0
53	100.0	100.0	0.0	0.0	0.0	95.2	24.2	0.0
54	100.0	100.0	0.0	0.0	0.0	98.5	26.1	0.0
55	100.0	100.0	0.0	0.0	0.0	100.0	27.9	0.0
56	100.0	100.0	0.0	0.0	0.0	100.0	29.7	0.0
57	100.0	100.0	0.0	0.0	0.0	100.0	31.6	0.0
58	100.0	100.0	0.0	1.8	0.0	100.0	33.4	0.0
59	100.0	100.0	0.0	3.4	0.0	100.0	35.3	0.0
60	100.0	100.0	0.0	5.0	0.0	100.0	37.2	0.0
61	100.0	100.0	0.0	6.7	0.0	100.0	39.0	0.0
62	100.0	100.0	0.0	8.4	0.0	100.0	40.7	0.0
63	100.0	100.0	0.0	9.9	0.0	100.0	42.6	0.0
64	100.0	100.0	0.0	11.5	0.0	100.0	44.4	0.0
65	100.0	100.0	0.0	13.0	0.0	100.0	46.1	0.0
66	100.0	100.0	0.0	14.8	0.0	100.0	48.2	0.0
67	100.0	100.0	0.0	16.4	0.0	100.0	50.0	0.0
68	100.0	100.0	0.0	18.1	0.0	100.0	51.8	0.0
69	100.0	100.0	0.0	19.7	0.0	100.0	53.6	0.0
70	100.0	100.0	0.0	21.4	0.0	100.0	55.5	0.0
71	100.0	100.0	0.0	23.0	3.3	100.0	57.3	0.0
72	100.0	100.0	0.0	24.6	6.7	100.0	59.1	0.0
73	100.0	100.0	0.0	26.3	10.7	100.0	61.0	0.0
74	100.0	100.0	0.0	27.9	14.3	100.0	62.8	0.0
75	100.0	100.0	0.0	29.4	18.0	100.0	64.7	0.0
76	100.0	100.0	0.0	31.0	21.3	100.0	66.6	0.0
77	100.0	100.0	0.0	32.7	24.8	100.0	68.4	0.0
78	100.0	100.0	0.0	34.6	28.4	100.0	70.2	0.0
79	100.0	100.0	0.0	36.2	32.2	100.0	72.0	0.0
80	100.0	100.0	0.0	37.8	36.1	100.0	73.7	0.0
81	100.0	100.0	0.0	39.3	39.7	100.0	75.7	0.0
82	100.0	100.0	0.0	41.0	43.0	100.0	77.5	0.0
83	100.0	100.0	0.0	42.6	46.3	100.0	79.3	0.0
84	100.0	100.0	0.0	44.2	50.0	100.0	81.1	0.0
85	100.0	100.0	0.0	45.9	53.5	100.0	83.0	0.0
86	100.0	100.0	0.0	47.5	57.2	100.0	84.9	0.0
87	100.0	100.0	0.0	49.1	60.8	100.0	86.7	0.0
88	100.0	100.0	0.0	50.7	64.5	100.0	88.4	0.0
89	100.0	100.0	0.0	52.4	67.8	100.0	90.1	0.0
90	100.0	100.0	0.0	54.1	71.3	100.0	91.9	0.0
91	100.0	100.0	0.0	55.8	74.8	100.0	93.7	0.0
92	100.0	100.0	0.0	57.5	78.2	100.0	95.6	0.0
93	100.0	100.0	0.0	59.3	81.5	100.0	97.5	0.0
94	100.0	100.0	0.0	61.1	84.9	100.0	99.3	0.0
95	100.0	100.0	0.0	62.8	88.2	100.0	100.0	0.0
96	100.0	100.0	0.0	64.4	91.6	100.0	100.0	0.0
97	100.0	100.0	0.0	66.0	94.8	100.0	100.0	0.0
98	100.0	100.0	0.0	67.8	98.4	100.0	100.0	0.0
99	100.0	100.0	0.0	69.6	100.0	100.0	100.0	0.0
100	100.0	100.0	0.0	71.2	100.0	100.0	100.0	0.0
101	100.0	100.0	0.0	73.0	100.0	100.0	100.0	0.0
102	100.0	100.0	0.0	74.7	100.0	100.0	100.0	0.0
103	100.0	100.0	0.0	76.4	100.0	100.0	100.0	0.0
104	100.0	100.0	0.0	78.0	100.0	100.0	100.0	0.0
105	100.0	100.0	0.0	79.8	100.0	100.0	100.0	0.0
106	100.0	100.0	0.0	81.5	100.0	100.0	100.0	0.0
107	100.0	100.0	0.0	83.1	100.0	100.0	100.0	0.0
108	100.0	100.0	0.0	84.8	100.0	100.0	100.0	0.0
109	100.0	100.0	0.0	86.5	100.0	100.0	100.0	0.0
110	100.0	100.0	0.0	88.3	100.0	100.0	100.0	0.0
111	100.0	100.0	0.0	89.9	100.0	100.0	100.0	0.0
112	100.0	100.0	0.0	91.6	100.0	100.0	100.0	0.0
113	100.0	100.0	0.0	93.1	100.0	100.0	100.0	0.0
114	100.0	100.0	0.0	94.7	100.0	100.0	100.0	0.0
115	100.0	100.0	0.0	96.3	100.0	100.0	100.0	0.0
116	100.0	100.0	0.0	97.8	100.0	100.0	100.0	0.0
117	100.0	100.0	0.0	99.6	100.0	100.0	100.0	0.0
118	100.0	100.0	0.0	100.0	100.0	100.0	100.0	0.0
119	100.0	100.0	3.5	100.0	100.0	100.0	100.0	0.0
120	100.0	100.0	6.6	100.0	100.0	100.0	100.0	0.0
121	100.0	100.0	10.0	100.0	100.0	100.0	100.0	0.0
122	100.0	100.0	13.1	100.0	100.0	100.0	100.0	0.0
123	100.0	100.0	16.3	100.0	100.0	100.0	100.0	0.0
124	100.0	100.0	19.9	100.0	100.0	100.0	100.0	0.0
125	100.0	100.0	22.9	100.0	100.0	100.0	100.0	0.0
126	100.0	100.0	26.0	100.0	100.0	100.0	100.0	0.0
127	100.0	100.0	29.5	100.0	100.0	100.0	100.0	0.0
128	100.0	100.0	32.9	100.0	100.0	100.0	100.0	0.0
129	100.0	100.0	36.2	100.0	100.0	100.0	100.0	2.6
130	100.0	100.0	39.4	100.0	100.0	100.0	100.0	5.3
131	100.0	100.0	42.6	100.0	100.0	100.0	100.0	7.9
132	100.0	100.0	45.9	100.0	100.0	100.0	100.0	10.3
133	100.0	100.0	48.9	100.0	100.0	100.0	100.0	12.6
134	100.0	100.0	52.1	100.0	100.0	100.0	100.0	15.0
135	100.0	100.0	55.4	100.0	100.0	100.0	100.0	17.5
136	100.0	100.0	58.4	100.0	100.0	100.0	100.0	19.8
137	100.0	100.0	61.7	100.0	100.0	100.0	100.0	22.0
138	100.0	100.0	65.1	100.0	100.0	100.0	100.0	24.5
139	100.0	100.0	68.1	100.0	100.0	100.0	100.0	26.8
140	100.0	100.0	71.2	100.0	100.0	100.0	100.0	29.1
141	100.0	100.0	74.7	100.0	100.0	100.0	100.0	31.4
142	100.0	100.0	78.0	100.0	100.0	100.0	100.0	33.9
143	100.0	100.0	81.2	100.0	100.0	100.0	100.0	36.2
144	100.0	100.0	84.6	100.0	100.0	100.0	100.0	38.8
145	100.0	100.0	87.8	100.0	100.0	100.0	100.0	41.2
146	100.0	100.0	91.0	100.0	100.0	100.0	100.0	43.6
147	100.0	100.0	94.3	100.0	100.0	100.0	100.0	45.9
148	100.0	100.0	97.4	100.0	100.0	100.0	100.0	48.2
149	100.0	100.0	100.0	100.0	100.0	100.0	100.0	50.6
150	100.0	100.0	100.0	100.0	100.0	100.0	100.0	52.9
151	100.0	100.0	100.0	100.0	100.0	100.0	100.0	55.4
152	100.0	100.0	100.0	100.0	100.0	100.0	100.0	57.9
153	100.0	100.0	100.0	100.0	100.0	100.0	100.0	60.3
154	100.0	100.0	100.0	100.0	100.0	100.0	100.0	62.7
155	100.0	100.0	100.0	100.0	100.0	100.0	100.0	65.0
156	100.0	100.0	100.0	100.0	100.0	100.0	100.0	67.5
157	100.0	100.0	100.0	100.0	100.0	100.0	100.0	69.7
158	100.0	100.0	100.0	100.0	100.0	100.0	100.0	72.0
159	100.0	100.0	100.0	100.0	100.0	100.0	100.0	74.6
160	100.0	100.0	100.0	100.0	100.0	100.0	100.0	77.1
161	100.0	100.0	100.0	100.0	100.0	100.0	100.0	79.5
