Name	project056
Expected duration	166
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	33.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	66.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	5.7	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	8.6	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	11.4	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	14.3	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	17.1	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	22.9	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	25.7	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	28.6	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	31.4	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	34.3	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	37.1	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	42.9	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	45.7	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	48.6	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	51.4	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	54.3	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	57.1	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	62.9	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	65.7	0.0	0.0	0.0	3.6	0.0	0.0
28	100.0	68.6	0.0	0.0	0.0	7.1	0.0	0.0
29	100.0	71.4	0.0	0.0	0.0	10.7	0.0	0.0
30	100.0	74.3	0.0	0.0	0.0	14.3	0.0	0.0
31	100.0	77.1	0.0	0.0	0.0	17.9	0.0	0.0
32	100.0	80.0	0.0	0.0	0.0	21.4	0.0	0.0
33	100.0	82.8	0.0	0.0	0.0	25.0	0.0	0.0
34	100.0	85.7	0.0	0.0	0.0	28.6	0.0	0.0
35	100.0	88.6	0.0	0.0	0.0	32.1	0.0	0.0
36	100.0	91.4	0.0	0.0	0.0	35.7	0.0	0.0
37	100.0	94.3	0.0	0.0	0.0	39.3	0.0	0.0
38	100.0	97.1	0.0	0.0	0.0	42.9	0.0	0.0
39	100.0	100.0	0.0	0.0	0.0	46.4	0.0	0.0
40	100.0	100.0	0.0	0.0	0.0	50.0	0.0	0.0
41	100.0	100.0	0.0	0.0	0.0	53.6	1.9	0.0
42	100.0	100.0	0.0	0.0	0.0	57.1	3.7	0.0
43	100.0	100.0	0.0	0.0	0.0	60.7	5.6	0.0
44	100.0	100.0	0.0	0.0	0.0	64.3	7.4	0.0
45	100.0	100.0	0.0	0.0	0.0	67.9	9.3	0.0
46	100.0	100.0	0.0	0.0	0.0	71.4	11.1	0.0
47	100.0	100.0	0.0	0.0	0.0	75.0	13.0	0.0
48	100.0	100.0	0.0	0.0	0.0	78.6	14.8	0.0
49	100.0	100.0	0.0	0.0	0.0	82.1	16.7	0.0
50	100.0	100.0	0.0	0.0	0.0	85.7	18.5	0.0
51	100.0	100.0	0.0	0.0	0.0	89.3	20.4	0.0
52	100.0	100.0	0.0	0.0	0.0	92.8	22.2	0.0
53	100.0	100.0	0.0	0.0	0.0	96.4	24.1	0.0
54	100.0	100.0	0.0	0.0	0.0	100.0	25.9	0.0
55	100.0	100.0	0.0	0.0	0.0	100.0	27.8	0.0
56	100.0	100.0	0.0	0.0	0.0	100.0	29.6	0.0
57	100.0	100.0	0.0	0.0	0.0	100.0	31.5	0.0
58	100.0	100.0	0.0	1.6	0.0	100.0	33.3	0.0
59	100.0	100.0	0.0	3.3	0.0	100.0	35.2	0.0
60	100.0	100.0	0.0	4.9	0.0	100.0	37.0	0.0
