Name	project008
Expected duration	155
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	31.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	63.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	96.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	5.8	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	8.7	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	11.7	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	14.6	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	20.4	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	23.3	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	26.2	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	29.2	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	32.1	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	40.9	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	43.9	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	46.9	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	49.8	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	52.7	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	55.7	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	58.6	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	61.6	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	64.6	0.0	0.0	0.0	3.6	0.0	0.0
27	100.0	67.5	0.0	0.0	0.0	7.1	0.0	0.0
28	100.0	70.4	0.0	0.0	0.0	10.7	0.0	0.0
29	100.0	73.4	0.0	0.0	0.0	14.2	0.0	0.0
30	100.0	76.3	0.0	0.0	0.0	17.8	0.0	0.0
31	100.0	79.1	0.0	0.0	0.0	21.4	0.0	0.0
32	100.0	82.1	0.0	0.0	0.0	25.1	0.0	0.0
33	100.0	84.9	0.0	0.0	0.0	28.7	0.0	0.0
34	100.0	87.8	0.0	0.0	0.0	32.2	0.0	0.0
35	100.0	90.8	0.0	0.0	0.0	35.8	0.0	0.0
36	100.0	93.7	0.0	0.0	0.0	39.3	0.0	0.0
37	100.0	96.7	0.0	0.0	0.0	42.8	0.0	0.0
38	100.0	99.6	0.0	0.0	0.0	46.4	0.0	0.0
39	100.0	100.0	0.0	0.0	0.0	49.9	0.0	0.0
40	100.0	100.0	0.0	0.0	0.0	53.6	1.9	0.0
41	100.0	100.0	0.0	0.0	0.0	57.2	3.8	0.0
42	100.0	100.0	0.0	0.0	0.0	60.7	5.7	0.0
43	100.0	100.0	0.0	0.0	0.0	64.3	7.5	0.0
44	100.0	100.0	0.0	0.0	0.0	67.8	9.5	0.0
45	100.0	100.0	0.0	0.0	0.0	71.4	11.4	0.0
46	100.0	100.0	0.0	0.0	0.0	75.0	13.3	0.0
47	100.0	100.0	0.0	0.0	0.0	78.6	15.2	0.0
48	100.0	100.0	0.0	0.0	0.0	82.2	17.0	0.0
49	100.0	100.0	0.0	0.0	0.0	85.7	18.9	0.0
50	100.0	100.0	0.0	0.0	0.0	89.3	20.8	0.0
51	100.0	100.0	0.0	0.0	0.0	92.9	22.8	0.0
52	100.0	100.0	0.0	0.0	0.0	96.5	24.7	0.0
53	100.0	100.0	0.0	0.0	0.0	100.0	26.6	0.0
54	100.0	100.0	0.0	0.0	0.0	100.0	28.5	0.0
55	100.0	100.0	0.0	0.0	0.0	100.0	30.4	0.0
56	100.0	100.0	0.0	1.7	0.0	100.0	32.2	0.0
57	100.0	100.0	0.0	3.4	0.0	100.0	34.1	0.0
58	100.0	100.0	0.0	5.2	0.0	100.0	36.0	0.0
59	100.0	100.0	0.0	6.8	0.0	100.0	38.0	0.0
60	100.0	100.0	0.0	8.5	0.0	100.0	39.9	0.0
61	100.0	100.0	0.0	10.2	0.0	100.0	41.8	0.0
62	100.0	100.0	0.0	11.9	0.0	100.0	43.7	0.0
63	100.0	100.0	0.0	13.6	0.0	100.0	45.6	0.0
64	100.0	100.0	0.0	15.3	0.0	100.0	47.5	0.0
65	100.0	100.0	0.0	17.0	0.0	100.0	49.4	0.0
66	100.0	100.0	0.0	18.7	0.0	100.0	51.3	0.0
67	100.0	100.0	0.0	20.4	0.0	100.0	53.2	0.0
68	100.0	100.0	0.0	22.1	3.5	100.0	55.1	0.0
