Name	project081
Expected duration	140
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	26.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	75.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	2.4	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	5.1	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	8.3	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	10.6	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	13.4	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	16.3	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	18.6	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	21.1	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	23.4	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	25.7	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	28.9	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	31.9	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	34.2	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	36.6	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	39.5	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	42.1	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	44.4	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	47.3	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	49.8	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	52.3	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	54.6	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	57.2	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	59.7	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	62.7	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	65.5	0.0	0.0	0.0	2.9	0.0	0.0
30	100.0	67.9	0.0	0.0	0.0	5.7	0.0	0.0
31	100.0	70.2	0.0	0.0	0.0	9.2	0.0	0.0
32	100.0	72.7	0.0	0.0	0.0	12.6	0.0	0.0
33	100.0	75.3	0.0	0.0	0.0	15.6	0.0	0.0
34	100.0	77.6	0.0	0.0	0.0	18.7	0.0	0.0
35	100.0	80.3	0.0	0.0	0.0	21.8	0.0	0.0
36	100.0	83.2	0.0	0.0	0.0	25.0	0.0	0.0
37	100.0	85.6	0.0	0.0	0.0	27.8	0.0	0.0
38	100.0	87.8	0.0	0.0	0.0	31.0	0.0	0.0
39	100.0	90.9	0.0	0.0	0.0	33.9	0.0	0.0
40	100.0	93.7	0.0	0.0	0.0	37.0	0.0	0.0
