Name	project076
Expected duration	190
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	20.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	34.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	50.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	65.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	86.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	3.3	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	5.3	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	6.9	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	12.1	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	13.4	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	15.3	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	16.9	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	18.7	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	22.6	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	24.6	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	26.6	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	28.4	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	30.8	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	32.3	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	35.4	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	37.1	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	38.6	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	39.9	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	41.6	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	43.2	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	44.5	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	46.4	0.0	0.0	0.0	0.0	0.0	0.0
34	100.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0
35	100.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
36	100.0	51.3	0.0	0.0	0.0	0.0	0.0	0.0
37	100.0	53.3	0.0	0.0	0.0	0.0	0.0	0.0
38	100.0	54.9	0.0	0.0	0.0	0.0	0.0	0.0
39	100.0	56.9	0.0	0.0	0.0	0.0	0.0	0.0
40	100.0	58.2	0.0	0.0	0.0	0.0	0.0	0.0
41	100.0	60.1	0.0	0.0	0.0	0.0	0.0	0.0
42	100.0	62.0	0.0	0.0	0.0	2.3	0.0	0.0
43	100.0	64.1	0.0	0.0	0.0	4.6	0.0	0.0
44	100.0	65.9	0.0	0.0	0.0	7.1	0.0	0.0
45	100.0	67.9	0.0	0.0	0.0	8.8	0.0	0.0
46	100.0	69.5	0.0	0.0	0.0	11.3	0.0	0.0
47	100.0	71.2	0.0	0.0	0.0	13.4	0.0	0.0
48	100.0	72.8	0.0	0.0	0.0	15.4	0.0	0.0
49	100.0	74.5	0.0	0.0	0.0	17.2	0.0	0.0
50	100.0	75.9	0.0	0.0	0.0	18.8	0.0	0.0
51	100.0	78.1	0.0	0.0	0.0	21.4	0.0	0.0
52	100.0	79.7	0.0	0.0	0.0	23.4	0.0	0.0
53	100.0	81.1	0.0	0.0	0.0	25.4	0.0	0.0
54	100.0	82.6	0.0	0.0	0.0	27.5	0.0	0.0
55	100.0	84.7	0.0	0.0	0.0	29.7	0.0	0.0
56	100.0	86.2	0.0	0.0	0.0	31.6	0.0	0.0
57	100.0	88.0	0.0	0.0	0.0	33.7	0.0	0.0
58	100.0	89.4	0.0	0.0	0.0	35.6	0.0	0.0
59	100.0	91.5	0.0	0.0	0.0	37.2	0.0	0.0
60	100.0	93.0	0.0	0.0	0.0	38.9	0.0	0.0
61	100.0	94.3	0.0	0.0	0.0	40.7	0.0	0.0
62	100.0	96.4	0.0	0.0	0.0	43.5	0.0	0.0
63	100.0	98.7	0.0	0.0	0.0	46.1	0.0	0.0
64	100.0	100.0	0.0	0.0	0.0	48.9	0.0	0.0
65	100.0	100.0	0.0	0.0	0.0	50.7	0.8	0.0
66	100.0	100.0	0.0	0.0	0.0	52.6	1.7	0.0
67	100.0	100.0	0.0	0.0	0.0	54.4	3.1	0.0
68	100.0	100.0	0.0	0.0	0.0	56.2	4.0	0.0
69	100.0	100.0	0.0	0.0	0.0	58.9	5.1	0.0
70	100.0	100.0	0.0	0.0	0.0	60.7	6.0	0.0
71	100.0	100.0	0.0	0.0	0.0	62.9	7.5	0.0
72	100.0	100.0	0.0	0.0	0.0	65.0	8.4	0.0
73	100.0	100.0	0.0	0.0	0.0	67.1	9.4	0.0
74	100.0	100.0	0.0	0.0	0.0	69.2	10.6	0.0
75	100.0	100.0	0.0	0.0	0.0	71.3	11.8	0.0
76	100.0	100.0	0.0	0.0	0.0	73.4	12.7	0.0
77	100.0	100.0	0.0	0.0	0.0	75.7	13.9	0.0
78	100.0	100.0	0.0	0.0	0.0	77.5	15.1	0.0
79	100.0	100.0	0.0	0.0	0.0	79.4	16.3	0.0
80	100.0	100.0	0.0	0.0	0.0	81.1	17.7	0.0
81	100.0	100.0	0.0	0.0	0.0	84.0	18.5	0.0
82	100.0	100.0	0.0	0.0	0.0	85.8	19.4	0.0
83	100.0	100.0	0.0	0.0	0.0	87.9	20.4	0.0
84	100.0	100.0	0.0	0.0	0.0	90.8	21.2	0.0
85	100.0	100.0	0.0	0.0	0.0	92.6	22.3	0.0
86	100.0	100.0	0.0	0.0	0.0	94.3	23.3	0.0
87	100.0	100.0	0.0	0.0	0.0	95.9	24.1	0.0
88	100.0	100.0	0.0	0.0	0.0	97.8	25.0	0.0
89	100.0	100.0	0.0	0.0	0.0	100.0	26.5	0.0
90	100.0	100.0	0.0	0.0	0.0	100.0	27.4	0.0
91	100.0	100.0	0.0	0.0	0.0	100.0	28.8	0.0
92	100.0	100.0	0.0	0.0	0.0	100.0	29.7	0.0
93	100.0	100.0	0.0	0.0	0.0	100.0	31.2	0.0
94	100.0	100.0	0.0	1.2	0.0	100.0	32.6	0.0
95	100.0	100.0	0.0	2.3	0.0	100.0	33.5	0.0
96	100.0	100.0	0.0	3.1	0.0	100.0	34.8	0.0
97	100.0	100.0	0.0	3.8	0.0	100.0	35.7	0.0
98	100.0	100.0	0.0	4.8	0.0	100.0	36.6	0.0
99	100.0	100.0	0.0	5.5	0.0	100.0	37.8	0.0
100	100.0	100.0	0.0	6.4	0.0	100.0	38.6	0.0
101	100.0	100.0	0.0	7.6	0.0	100.0	39.9	0.0
102	100.0	100.0	0.0	8.8	0.0	100.0	40.9	0.0
103	100.0	100.0	0.0	10.1	0.0	100.0	41.9	0.0
104	100.0	100.0	0.0	11.1	0.0	100.0	43.1	0.0
105	100.0	100.0	0.0	12.3	0.0	100.0	44.1	0.0
106	100.0	100.0	0.0	13.4	0.0	100.0	45.2	0.0
107	100.0	100.0	0.0	14.7	0.0	100.0	46.3	0.0
108	100.0	100.0	0.0	15.7	0.0	100.0	47.5	0.0
109	100.0	100.0	0.0	16.6	0.0	100.0	48.7	0.0
110	100.0	100.0	0.0	17.6	0.0	100.0	49.8	0.0
111	100.0	100.0	0.0	18.4	0.0	100.0	50.7	0.0
112	100.0	100.0	0.0	19.3	0.0	100.0	51.7	0.0
113	100.0	100.0	0.0	20.0	0.0	100.0	52.9	0.0
114	100.0	100.0	0.0	21.2	1.8	100.0	53.9	0.0
115	100.0	100.0	0.0	22.2	4.0	100.0	55.0	0.0
116	100.0	100.0	0.0	23.2	6.1	100.0	56.0	0.0
117	100.0	100.0	0.0	24.0	8.0	100.0	57.4	0.0
118	100.0	100.0	0.0	24.7	10.1	100.0	58.3	0.0
119	100.0	100.0	0.0	25.4	12.9	100.0	59.2	0.0
120	100.0	100.0	0.0	26.2	15.8	100.0	60.4	0.0
