Name	project079
Expected duration	162
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	27.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	54.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	81.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	7.2	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	9.8	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	12.3	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	14.8	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	17.6	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	22.6	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	27.4	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	29.8	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	32.3	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	34.9	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	37.3	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	39.7	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	42.2	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	44.6	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	49.6	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	52.2	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	54.6	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	59.8	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	62.3	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	65.0	0.0	0.0	0.0	2.9	0.0	0.0
31	100.0	67.6	0.0	0.0	0.0	6.4	0.0	0.0
32	100.0	70.0	0.0	0.0	0.0	9.6	0.0	0.0
33	100.0	72.5	0.0	0.0	0.0	12.5	0.0	0.0
34	100.0	75.0	0.0	0.0	0.0	15.7	0.0	0.0
35	100.0	77.7	0.0	0.0	0.0	18.7	0.0	0.0
36	100.0	80.3	0.0	0.0	0.0	21.9	0.0	0.0
37	100.0	82.9	0.0	0.0	0.0	25.2	0.0	0.0
38	100.0	85.4	0.0	0.0	0.0	28.3	0.0	0.0
39	100.0	88.1	0.0	0.0	0.0	31.3	0.0	0.0
40	100.0	90.4	0.0	0.0	0.0	34.3	0.0	0.0
41	100.0	92.8	0.0	0.0	0.0	37.2	0.0	0.0
42	100.0	95.2	0.0	0.0	0.0	40.4	0.0	0.0
43	100.0	97.6	0.0	0.0	0.0	43.4	0.0	0.0
44	100.0	100.0	0.0	0.0	0.0	46.6	0.0	0.0
45	100.0	100.0	0.0	0.0	0.0	49.5	1.8	0.0
46	100.0	100.0	0.0	0.0	0.0	52.8	3.3	0.0
47	100.0	100.0	0.0	0.0	0.0	55.7	4.9	0.0
48	100.0	100.0	0.0	0.0	0.0	58.5	6.4	0.0
49	100.0	100.0	0.0	0.0	0.0	61.5	8.1	0.0
50	100.0	100.0	0.0	0.0	0.0	65.0	9.7	0.0
51	100.0	100.0	0.0	0.0	0.0	67.8	11.2	0.0
52	100.0	100.0	0.0	0.0	0.0	71.2	12.7	0.0
53	100.0	100.0	0.0	0.0	0.0	74.2	14.2	0.0
