Name	project083
Expected duration	164
Week	Foundation	Framing	CurtainWall	HVAC	FireFighting	Elevator	Electrical	ArchitecturalFinishing
1	27.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	48.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0
7	100.0	5.8	0.0	0.0	0.0	0.0	0.0	0.0
8	100.0	7.7	0.0	0.0	0.0	0.0	0.0	0.0
9	100.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
10	100.0	12.2	0.0	0.0	0.0	0.0	0.0	0.0
11	100.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
12	100.0	17.3	0.0	0.0	0.0	0.0	0.0	0.0
13	100.0	19.1	0.0	0.0	0.0	0.0	0.0	0.0
14	100.0	21.3	0.0	0.0	0.0	0.0	0.0	0.0
15	100.0	24.1	0.0	0.0	0.0	0.0	0.0	0.0
16	100.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
17	100.0	28.3	0.0	0.0	0.0	0.0	0.0	0.0
18	100.0	30.4	0.0	0.0	0.0	0.0	0.0	0.0
19	100.0	32.4	0.0	0.0	0.0	0.0	0.0	0.0
20	100.0	34.4	0.0	0.0	0.0	0.0	0.0	0.0
21	100.0	36.6	0.0	0.0	0.0	0.0	0.0	0.0
22	100.0	38.4	0.0	0.0	0.0	0.0	0.0	0.0
23	100.0	40.3	0.0	0.0	0.0	0.0	0.0	0.0
24	100.0	43.1	0.0	0.0	0.0	0.0	0.0	0.0
25	100.0	44.9	0.0	0.0	0.0	0.0	0.0	0.0
26	100.0	47.2	0.0	0.0	0.0	0.0	0.0	0.0
27	100.0	49.7	0.0	0.0	0.0	0.0	0.0	0.0
28	100.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0
29	100.0	53.9	0.0	0.0	0.0	0.0	0.0	0.0
30	100.0	55.8	0.0	0.0	0.0	0.0	0.0	0.0
31	100.0	57.9	0.0	0.0	0.0	0.0	0.0	0.0
32	100.0	60.4	0.0	0.0	0.0	0.0	0.0	0.0
33	100.0	62.3	0.0	0.0	0.0	2.3	0.0	0.0
34	100.0	64.8	0.0	0.0	0.0	4.5	0.0	0.0
35	100.0	66.7	0.0	0.0	0.0	7.1	0.0	0.0
36	100.0	69.1	0.0	0.0	0.0	9.9	0.0	0.0
37	100.0	70.9	0.0	0.0	0.0	13.1	0.0	0.0
38	100.0	73.0	0.0	0.0	0.0	15.6	0.0	0.0
39	100.0	75.2	0.0	0.0	0.0	18.6	0.0	0.0
40	100.0	78.0	0.0	0.0	0.0	21.0	0.0	0.0
41	100.0	79.9	0.0	0.0	0.0	23.9	0.0	0.0
42	100.0	82.1	0.0	0.0	0.0	26.5	0.0	0.0
43	100.0	84.1	0.0	0.0	0.0	29.5	0.0	0.0
44	100.0	86.2	0.0	0.0	0.0	31.8	0.0	0.0
45	100.0	88.2	0.0	0.0	0.0	35.2	0.0	0.0
46	100.0	90.5	0.0	0.0	0.0	37.8	0.0	0.0
47	100.0	92.7	0.0	0.0	0.0	40.7	0.0	0.0
48	100.0	94.6	0.0	0.0	0.0	43.7	0.0	0.0
49	100.0	97.1	0.0	0.0	0.0	46.5	0.0	0.0
50	100.0	99.1	0.0	0.0	0.0	49.6	0.0	0.0
51	100.0	100.0	0.0	0.0	0.0	52.4	0.0	0.0
52	100.0	100.0	0.0	0.0	0.0	54.9	1.3	0.0
53	100.0	100.0	0.0	0.0	0.0	57.5	2.6	0.0
54	100.0	100.0	0.0	0.0	0.0	59.8	3.8	0.0
55	100.0	100.0	0.0	0.0	0.0	62.3	5.4	0.0
56	100.0	100.0	0.0	0.0	0.0	64.7	6.7	0.0
57	100.0	100.0	0.0	0.0	0.0	67.5	8.1	0.0
58	100.0	100.0	0.0	0.0	0.0	70.7	9.5	0.0
59	100.0	100.0	0.0	0.0	0.0	73.4	10.8	0.0
60	100.0	100.0	0.0	0.0	0.0	75.8	12.4	0.0
61	100.0	100.0	0.0	0.0	0.0	78.5	13.6	0.0
62	100.0	100.0	0.0	0.0	0.0	81.1	14.9	0.0
63	100.0	100.0	0.0	0.0	0.0	83.8	16.2	0.0
64	100.0	100.0	0.0	0.0	0.0	86.8	17.4	0.0
65	100.0	100.0	0.0	0.0	0.0	89.8	18.9	0.0
66	100.0	100.0	0.0	0.0	0.0	92.9	20.2	0.0
67	100.0	100.0	0.0	0.0	0.0	95.6	21.6	0.0
68	100.0	100.0	0.0	0.0	0.0	98.0	23.0	0.0
69	100.0	100.0	0.0	0.0	0.0	100.0	24.4	0.0
70	100.0	100.0	0.0	0.0	0.0	100.0	25.7	0.0
71	100.0	100.0	0.0	0.0	0.0	100.0	27.0	0.0
72	100.0	100.0	0.0	0.0	0.0	100.0	28.3	0.0
73	100.0	100.0	0.0	0.0	0.0	100.0	29.6	0.0
74	100.0	100.0	0.0	0.0	0.0	100.0	31.2	0.0
75	100.0	100.0	0.0	1.1	0.0	100.0	32.5	0.0
76	100.0	100.0	0.0	2.5	0.0	100.0	33.8	0.0
77	100.0	100.0	0.0	3.8	0.0	100.0	35.1	0.0
78	100.0	100.0	0.0	4.8	0.0	100.0	36.4	0.0
79	100.0	100.0	0.0	6.3	0.0	100.0	37.8	0.0
80	100.0	100.0	0.0	7.8	0.0	100.0	39.2	0.0
81	100.0	100.0	0.0	9.4	0.0	100.0	40.6	0.0
82	100.0	100.0	0.0	10.5	0.0	100.0	41.8	0.0
83	100.0	100.0	0.0	11.7	0.0	100.0	43.1	0.0
84	100.0	100.0	0.0	13.2	0.0	100.0	44.5	0.0
85	100.0	100.0	0.0	14.7	0.0	100.0	46.2	0.0
86	100.0	100.0	0.0	15.7	0.0	100.0	47.5	0.0
87	100.0	100.0	0.0	16.9	0.0	100.0	49.1	0.0
